ID	DOCULECT	SUBGROUP	CONCEPT	VALUE	IPA	TOKENS	COGIDS	MORPHEMES	STRUCTURE	NOTE	CHARACTERS	CHARACTER_IS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	STRICTID	LOOSEID	COMMONID	AUTOMORPHEMES	SALIENTID
1892	Nanjing	Mandarin	leaf	ieʔ⁵ tsɿ⁰	jeʔ⁵+tsɿ⁰	j e ʔ ⁵ + ts ɿ ⁰	380 19	leaf/叶 _-child:SUF/子	i n c t + i n t		叶 子		6 7 1 8 9 2 7 8	AXLT_AXT	JEH6_CI6	13	13.J.C 13.E.V 13.H.c 13.6.T 13._._ 13.C.C 13.I.V 13.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	435	292	561	LEAF _leaf	369
1893	Jixi	Hui	leaf	iaʔ³²*	jaʔ³²	j a ʔ ³²	380	leaf/叶	i n c t		叶		6 7 1 8	AXLT	JAH3	9	9.J.C 9.A.V 9.H.c 9.3.T	1.6 3.0 1.1 1.0	0	434	292	561	LEAF	369
1894	Suzhou	Wu	leaf	ɦiəʔ²³* tsɿ⁵²⁻³¹	ɦjəʔ²³+tsɿ⁵²	ɦ j ə ʔ ²³ + ts ɿ ⁵²	380 19	leaf/叶 _-child:SUF/子	i m n c t + i n t		叶 子		3 6 7 1 8 9 2 7 8	ACXLT_AXT	HJEH2_CI3	15	15.H.C 15.J.C 15.E.V 15.H.c 15.2.T 15._._ 15.C.C 15.I.V 15.3.T	1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	435	292	561	LEAF _leaf	369
1895	Wenzhou	Wu	leaf	ji²¹	ji²¹	j i ²¹	380	leaf/叶	i n t		叶		6 7 8	AXT	JI3	17	17.J.C 17.I.V 17.3.T	1.6 3.0 1.0	0	434	292	561	LEAF	369
1896	Changsha	Xiang	leaf	ie²⁴ tsɿ⁰	je²⁴+tsɿ⁰	j e ²⁴ + ts ɿ ⁰	380 19	leaf/叶 _-child:SUF/子	i n t + i n t		叶 子		6 7 8 9 2 7 8	AXT_AXT	JE2_CI6	2	2.J.C 2.E.V 2.2.T 2._._ 2.C.C 2.I.V 2.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	435	292	561	LEAF _leaf	369
1897	Loudi	Xiang	leaf	ie³⁵ tsɿ⁰	je³⁵+tsɿ⁰	j e ³⁵ + ts ɿ ⁰	380 19	leaf/叶 _-child:SUF/子	i n t + i n t		叶 子		6 7 8 9 2 7 8	AXT_AXT	JE2_CI6	10	10.J.C 10.E.V 10.2.T 10._._ 10.C.C 10.I.V 10.6.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	435	292	561	LEAF _leaf	369
1898	Nanchang	Gan	leaf	iɛt⁵ tsɿ⁰	jɛt⁵+tsɿ⁰	j ɛ t ⁵ + ts ɿ ⁰	380 19	leaf/叶 _-child:SUF/子	i n c t + i n t		叶 子		6 7 1 8 9 2 7 8	AXLT_AXT	JET6_CI6	12	12.J.C 12.E.V 12.T.c 12.6.T 12._._ 12.C.C 12.I.V 12.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	435	292	561	LEAF _leaf	369
1899	Meixian	Hakka	leaf	iap⁵ pe⁰	jap⁵+pe⁰	j a p ⁵ + p e ⁰	380 784	leaf/叶 _leaf	i n c t + i n t		叶 ?		6 7 1 8 9 1 7 8	AXLT_AXT	JAP6_PE6	11	11.J.C 11.A.V 11.P.c 11.6.T 11._._ 11.P.C 11.E.V 11.6.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	437	292	561	LEAF _leaf	369
1900	Guilin	Pinghua	leaf	lie⁵⁵ te²³⁻³³	lje⁵⁵+te²³	l j e ⁵⁵ + t e ²³	380 19	leaf/叶 _-child:SUF/子	i m n t + i n t		叶 子		5 6 7 8 9 1 7 8	ACXT_AXT	LJE5_TE2	6	6.L.C 6.J.C 6.E.V 6.5.T 6._._ 6.T.C 6.E.V 6.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	435	292	561	LEAF _leaf	369
1901	Guangzhou	Yue	leaf	ip²	ip²	i p ²	380	leaf/叶	n c t		叶		7 1 8	XLT	IP6	5	5.I.V 5.P.c 5.6.T	3.0 1.1 1.0	0	434	292	561	LEAF	369
1902	Fuzhou	Min	leaf	loʔ⁵	loʔ⁵	l o ʔ ⁵	786	leaf/竹若	i n c t		竹若		5 7 1 8	AXLT	LUH6	4	4.L.C 4.U.V 4.H.c 4.6.T	1.6 3.0 1.1 1.0	0	438	293	563	LEAF	370
1904	Xiamen	Min	leaf	hioʔ⁵	hjoʔ⁵	h j o ʔ ⁵	786	leaf/竹若	i m n c t		竹若		3 6 7 1 8	ACXLT	HJUH6	19	19.H.C 19.J.C 19.U.V 19.H.c 19.6.T	1.6 1.2 3.0 1.1 1.0	0	438	293	563	LEAF	370
2554	Beijing	Mandarin	leftside	tsuo²¹³⁻²¹ piɛn⁵⁵	tswo²¹³+pjɛn⁵⁵	ts w o ²¹³ + p j ɛ n ⁵⁵	534 396	left/左 _side/边	i m n t + i m n c t		左 边		2 6 7 8 9 1 6 7 4 8	ACXT_ACXLT	CWU6_PJEN5	1	1.C.C 1.W.C 1.U.V 1.6.T 1._._ 1.P.C 1.J.C 1.E.V 1.N.c 1.5.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	601	294	567	LEFTSIDE _leftside	505
2555	Ha_erbin	Mandarin	leftside	tsuo²¹³⁻²¹ pian⁴⁴	tswo²¹³+pjan⁴⁴	ts w o ²¹³ + p j a n ⁴⁴	534 396	left/左 _side/边	i m n t + i m n c t		左 边		2 6 7 8 9 1 6 7 4 8	ACXT_ACXLT	CWU6_PJAN5	7	7.C.C 7.W.C 7.U.V 7.6.T 7._._ 7.P.C 7.J.C 7.A.V 7.N.c 7.5.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	601	294	567	LEFTSIDE _leftside	505
2556	Ha_erbin	Mandarin	leftside	tsuo²¹³⁻²¹ piar⁴⁴ la⁰	tswo²¹³+pja⁴⁴+la⁰	ts w o ²¹³ + p j a ⁴⁴ + l a ⁰	534 396 397	left/左 _side/边 _pull/拉	i m n t + i m n t + i n t		左 边 拉		2 6 7 8 9 1 6 7 8 9 5 7 8	ACXT_ACXT_AXT	CWU6_PJA5_LA6	7	7.C.C 7.W.C 7.U.V 7.6.T 7._._ 7.P.C 7.J.C 7.A.V 7.5.T 7._._ 7.L.C 7.A.V 7.6.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	602	294	567	LEFTSIDE _leftside _leftside	505
2557	Jinan	Mandarin	leftside	tsuɤ³¹ piæ̃⁰	tswɤ³¹+pjæ̃⁰	ts w ɤ ³¹ + p j æ̃ ⁰	534 396	left/左 _side/边	i m n t + i m n t		左 边		2 6 7 8 9 1 6 7 8	ACXT_ACXT	CWE3_PJE6	8	8.C.C 8.W.C 8.E.V 8.3.T 8._._ 8.P.C 8.J.C 8.E.V 8.6.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	601	294	567	LEFTSIDE _leftside	505
2558	Rongcheng	Mandarin	leftside	tsuɔ²¹⁴⁻²¹ piər⁵²	tswɔ²¹⁴+pjə⁵²	ts w ɔ ²¹⁴ + p j ə ⁵²	534 396	left/左 _side/边	i m n t + i m n t		左 边		2 6 7 8 9 1 6 7 8	ACXT_ACXT	CWU6_PJE3	14	14.C.C 14.W.C 14.U.V 14.6.T 14._._ 14.P.C 14.J.C 14.E.V 14.3.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	601	294	567	LEFTSIDE _leftside	505
2559	Taiyuan	Jin	leftside	tsuɤ⁵³ mie²¹	tswɤ⁵³+mje²¹	ts w ɤ ⁵³ + m j e ²¹	534 399	left/左 _face/面	i m n t + i m n t		左 面		2 6 7 8 9 4 6 7 8	ACXT_ACXT	CWE3_MJE3	16	16.C.C 16.W.C 16.E.V 16.3.T 16._._ 16.M.C 16.J.C 16.E.V 16.3.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	603	294	567	LEFTSIDE _leftside	505
2560	Xi_an	Mandarin	leftside	tsuo⁵³ piæ̃r²¹	tswo⁵³+pjæ̃²¹	ts w o ⁵³ + p j æ̃ ²¹	534 396	left/左 _side/边	i m n t + i m n t		左 边		2 6 7 8 9 1 6 7 8	ACXT_ACXT	CWU3_PJE3	18	18.C.C 18.W.C 18.U.V 18.3.T 18._._ 18.P.C 18.J.C 18.E.V 18.3.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	601	294	567	LEFTSIDE _leftside	505
2561	Chengdu	Mandarin	leftside	tso⁵³⁻⁵⁵ səu⁵³	tso⁵³+səu⁵³	ts o ⁵³ + s əu ⁵³	534 182	left/左 _hand/手	i n t + i n t		左 手		2 7 8 9 3 7 8	AXT_AXT	CU3_SE3	3	3.C.C 3.U.V 3.3.T 3._._ 3.S.C 3.E.V 3.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	604	294	567	LEFTSIDE _leftside	505
2562	Chengdu	Mandarin	leftside	tso⁵³⁻⁵⁵ səu⁵³ piɛn⁵⁵	tso⁵³+səu⁵³+pjɛn⁵⁵	ts o ⁵³ + s əu ⁵³ + p j ɛ n ⁵⁵	534 182 396	left/左 _hand/手 _side/边	i n t + i n t + i m n c t		左 手 边		2 7 8 9 3 7 8 9 1 6 7 4 8	AXT_AXT_ACXLT	CU3_SE3_PJEN5	3	3.C.C 3.U.V 3.3.T 3._._ 3.S.C 3.E.V 3.3.T 3._._ 3.P.C 3.J.C 3.E.V 3.N.c 3.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	605	294	567	LEFTSIDE _leftside _leftside	505
2563	Nanjing	Mandarin	leftside	tso¹¹⁻¹² pien³¹	tso¹¹+pjen³¹	ts o ¹¹ + p j e n ³¹	534 396	left/左 _side/边	i n t + i m n c t		左 边		2 7 8 9 1 6 7 4 8	AXT_ACXLT	CU1_PJEN3	13	13.C.C 13.U.V 13.1.T 13._._ 13.P.C 13.J.C 13.E.V 13.N.c 13.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	601	294	567	LEFTSIDE _leftside	505
2564	Jixi	Hui	leftside	tsɵ²¹³⁻³¹ pẽ⁵⁵	tsɵ²¹³+pẽ⁵⁵	ts ɵ ²¹³ + p ẽ ⁵⁵	534 396	left/左 _side/边	i n t + i n t		左 边		2 7 8 9 1 7 8	AXT_AXT	CU6_PE5	9	9.C.C 9.U.V 9.6.T 9._._ 9.P.C 9.E.V 9.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	601	294	567	LEFTSIDE _leftside	505
2565	Suzhou	Wu	leftside	tsəu⁴⁴ miɪ²³¹⁻²¹	tsəu⁴⁴+mjɪ²³¹	ts əu ⁴⁴ + m j ɪ ²³¹	534 399	left/左 _face/面	i n t + i m n t		左 面		2 7 8 9 4 6 7 8	AXT_ACXT	CE5_MJI6	15	15.C.C 15.E.V 15.5.T 15._._ 15.M.C 15.J.C 15.I.V 15.6.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	603	294	567	LEFTSIDE _leftside	505
2566	Suzhou	Wu	leftside	tsi⁴¹²⁻⁴⁴ miɪ²³¹⁻²¹	tsi⁴¹²+mjɪ²³¹	ts i ⁴¹² + m j ɪ ²³¹	535 399	left/济 _face/面	i n t + i m n t		济 面		2 7 8 9 4 6 7 8	AXT_ACXT	CI6_MJI6	15	15.C.C 15.I.V 15.6.T 15._._ 15.M.C 15.J.C 15.I.V 15.6.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	606	294	570	_leftside LEFTSIDE	506
2567	Wenzhou	Wu	leftside	tsɤu²⁴²⁻²⁴ pi⁴⁴⁻⁴	tsɤu²⁴²+pi⁴⁴	ts ɤu ²⁴² + p i ⁴⁴	534 396	left/左 _side/边	i n t + i n t		左 边		2 7 8 9 1 7 8	AXT_AXT	CE6_PI5	17	17.C.C 17.E.V 17.6.T 17._._ 17.P.C 17.I.V 17.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	601	294	567	LEFTSIDE _leftside	505
2568	Changsha	Xiang	leftside	tso⁴¹⁻⁴⁴ piẽ³³	tso⁴¹+pjẽ³³	ts o ⁴¹ + p j ẽ ³³	534 396	left/左 _side/边	i n t + i m n t		左 边		2 7 8 9 1 6 7 8	AXT_ACXT	CU3_PJE4	2	2.C.C 2.U.V 2.3.T 2._._ 2.P.C 2.J.C 2.E.V 2.4.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	601	294	567	LEFTSIDE _leftside	505
2569	Loudi	Xiang	leftside	tso³⁵ ɕio⁴²⁻¹ piæ⁴⁴⁻³³	tso³⁵+ɕio⁴²+pjæ⁴⁴	ts o ³⁵ + ɕ io ⁴² + p j æ ⁴⁴	534 182 396	left/左 _hand/手 _side/边	i n t + i n t + i m n t		左 手 边		2 7 8 9 3 7 8 9 1 6 7 8	AXT_AXT_ACXT	CU2_SI3_PJE5	10	10.C.C 10.U.V 10.2.T 10._._ 10.S.C 10.I.V 10.3.T 10._._ 10.P.C 10.J.C 10.E.V 10.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	605	294	567	LEFTSIDE _leftside _leftside	505
2570	Nanchang	Gan	leftside	tso²¹³ piɛn⁴²	tso²¹³+pjɛn⁴²	ts o ²¹³ + p j ɛ n ⁴²	534 396	left/左 _side/边	i n t + i m n c t		左 边		2 7 8 9 1 6 7 4 8	AXT_ACXLT	CU6_PJEN3	12	12.C.C 12.U.V 12.6.T 12._._ 12.P.C 12.J.C 12.E.V 12.N.c 12.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0	0	601	294	567	LEFTSIDE _leftside	505
2571	Meixian	Hakka	leftside	tso³¹ pien³³⁻³⁵ ne⁰	tso³¹+pjen³³+ne⁰	ts o ³¹ + p j e n ³³ + n e ⁰	534 396 781	left/左 _side/边 _-:SUF/儿	i n t + i m n c t + i n t		左 边 儿		2 7 8 9 1 6 7 4 8 9 4 7 8	AXT_ACXLT_AXT	CU3_PJEN4_NE6	11	11.C.C 11.U.V 11.3.T 11._._ 11.P.C 11.J.C 11.E.V 11.N.c 11.4.T 11._._ 11.N.C 11.E.V 11.6.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	607	294	567	LEFTSIDE _leftside _leftside	505
2572	Guilin	Pinghua	leftside	tsu²³ piã⁴²⁻²²	tsu²³+pjã⁴²	ts u ²³ + p j ã ⁴²	534 396	left/左 _side/边	i n t + i m n t		左 边		2 7 8 9 1 6 7 8	AXT_ACXT	CY2_PJA3	6	6.C.C 6.Y.V 6.2.T 6._._ 6.P.C 6.J.C 6.A.V 6.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	601	294	567	LEFTSIDE _leftside	505
2573	Guangzhou	Yue	leftside	tsɔ³⁵ pin⁵³	tsɔ³⁵+pin⁵³	ts ɔ ³⁵ + p i n ⁵³	534 396	left/左 _side/边	i n t + i n c t		左 边		2 7 8 9 1 7 4 8	AXT_AXLT	CU2_PIN3	5	5.C.C 5.U.V 5.2.T 5._._ 5.P.C 5.I.V 5.N.c 5.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	601	294	567	LEFTSIDE _leftside	505
2574	Fuzhou	Min	leftside	sieu³²⁻²¹ βɛiŋ⁵⁵	sjeu³²+βɛiŋ⁵⁵	s j eu ³² + β ɛi ŋ ⁵⁵	49 396	small/小 _side/边	i m n t + i n c t		小 边		3 6 7 8 9 3 7 4 8	ACXT_AXLT	SJE3_BEN5	4	4.S.C 4.J.C 4.E.V 4.3.T 4._._ 4.B.C 4.E.V 4.N.c 4.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	608	294	568	_leftside LEFTSIDE	340
2575	Xiamen	Min	leftside	to⁵³ piŋ²⁴	to⁵³+piŋ²⁴	t o ⁵³ + p i ŋ ²⁴	23 400	fall.down/倒 _side/片	i n t + i n c t		倒 片		1 7 8 9 1 7 4 8	AXT_AXLT	TU3_PIN2	19	19.T.C 19.U.V 19.3.T 19._._ 19.P.C 19.I.V 19.N.c 19.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	609	295	573	LEFTSIDE _leftside	236
1335	Beijing	Mandarin	leg	tʰuei²¹³	tʰwei²¹³	tʰ w ei ²¹³	275	leg/腿	i m n t		腿		1 6 7 8	ACXT	TWE6	1	1.T.C 1.W.C 1.E.V 1.6.T	1.6 1.2 3.0 1.0	0	307	296	577	LEG	264
1336	Ha_erbin	Mandarin	leg	tʰuei²¹³	tʰwei²¹³	tʰ w ei ²¹³	275	leg/腿	i m n t		腿		1 6 7 8	ACXT	TWE6	7	7.T.C 7.W.C 7.E.V 7.6.T	1.6 1.2 3.0 1.0	0	307	296	577	LEG	264
1337	Jinan	Mandarin	leg	tʰuei⁴⁵	tʰwei⁴⁵	tʰ w ei ⁴⁵	275	leg/腿	i m n t		腿		1 6 7 8	ACXT	TWE2	8	8.T.C 8.W.C 8.E.V 8.2.T	1.6 1.2 3.0 1.0	0	307	296	577	LEG	264
1338	Rongcheng	Mandarin	leg	tʰei²¹⁴	tʰei²¹⁴	tʰ ei ²¹⁴	275	leg/腿	i n t		腿		1 7 8	AXT	TE6	14	14.T.C 14.E.V 14.6.T	1.6 3.0 1.0	0	307	296	577	LEG	264
1339	Taiyuan	Jin	leg	tʰuei⁵³	tʰwei⁵³	tʰ w ei ⁵³	275	leg/腿	i m n t		腿		1 6 7 8	ACXT	TWE3	16	16.T.C 16.W.C 16.E.V 16.3.T	1.6 1.2 3.0 1.0	0	307	296	577	LEG	264
1340	Xi_an	Mandarin	leg	tʰuei⁵³	tʰwei⁵³	tʰ w ei ⁵³	275	leg/腿	i m n t		腿		1 6 7 8	ACXT	TWE3	18	18.T.C 18.W.C 18.E.V 18.3.T	1.6 1.2 3.0 1.0	0	307	296	577	LEG	264
1341	Chengdu	Mandarin	leg	tʰuei⁵³	tʰwei⁵³	tʰ w ei ⁵³	275	leg/腿	i m n t		腿		1 6 7 8	ACXT	TWE3	3	3.T.C 3.W.C 3.E.V 3.3.T	1.6 1.2 3.0 1.0	0	307	296	577	LEG	264
1342	Nanjing	Mandarin	leg	tʰuei¹¹	tʰwei¹¹	tʰ w ei ¹¹	275	leg/腿	i m n t		腿		1 6 7 8	ACXT	TWE1	13	13.T.C 13.W.C 13.E.V 13.1.T	1.6 1.2 3.0 1.0	0	307	296	577	LEG	264
1343	Jixi	Hui	leg	tʰa²¹³	tʰa²¹³	tʰ a ²¹³	275	leg/腿	i n t		腿		1 7 8	AXT	TA6	9	9.T.C 9.A.V 9.6.T	1.6 3.0 1.0	0	307	296	577	LEG	264
1344	Suzhou	Wu	leg	pʰɑ̃⁵²	pʰɑ̃⁵²	pʰ ɑ̃ ⁵²	276	wing/膀	i n t		膀		1 7 8	AXT	PA3	15	15.P.C 15.A.V 15.3.T	1.6 3.0 1.0	0	308	298	582	LEG	265
1345	Wenzhou	Wu	leg	tɕia⁴¹⁻³ tɕia⁴¹	tɕja⁴¹+tɕja⁴¹	tɕ j a ⁴¹ + tɕ j a ⁴¹	277 794	foot/腳 _foot:red	i m n t + i m n t		腳 腳		2 6 7 8 9 2 6 7 8	ACXT_ACXT	CJA3_CJA3	17	17.C.C 17.J.C 17.A.V 17.3.T 17._._ 17.C.C 17.J.C 17.A.V 17.3.T	1.6 1.2 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	309	297	579	LEG _leg	266
1346	Changsha	Xiang	leg	tʰei⁴¹	tʰei⁴¹	tʰ ei ⁴¹	275	leg/腿	i n t		腿		1 7 8	AXT	TE3	2	2.T.C 2.E.V 2.3.T	1.6 3.0 1.0	0	307	296	577	LEG	264
1348	Loudi	Xiang	leg	tʰue⁴²	tʰwe⁴²	tʰ w e ⁴²	275	leg/腿	i m n t		腿		1 6 7 8	ACXT	TWE3	10	10.T.C 10.W.C 10.E.V 10.3.T	1.6 1.2 3.0 1.0	0	307	296	577	LEG	264
1349	Nanchang	Gan	leg	tʰui²¹³	tʰwi²¹³	tʰ w i ²¹³	275	leg/腿	i m n t		腿		1 6 7 8	ACXT	TWI6	12	12.T.C 12.W.C 12.I.V 12.6.T	1.6 1.2 3.0 1.0	0	307	296	577	LEG	264
1350	Meixian	Hakka	leg	tʰui³¹	tʰwi³¹	tʰ w i ³¹	275	leg/腿	i m n t		腿		1 6 7 8	ACXT	TWI3	11	11.T.C 11.W.C 11.I.V 11.3.T	1.6 1.2 3.0 1.0	0	307	296	577	LEG	264
1351	Guilin	Pinghua	leg	tɕiɑu⁵⁵ tu²¹ tse²³⁻³³	tɕjɑu⁵⁵+tu²¹+tse²³	tɕ j ɑu ⁵⁵ + t u ²¹ + ts e ²³	277 278 19	foot/腳 belly/肚 _-child:SUF/子	i m n t + i n t + i n t		腿 肚 子		2 6 7 8 9 1 7 8 9 2 7 8	ACXT_AXT_AXT	CJA5_TY3_CE2	6	6.C.C 6.J.C 6.A.V 6.5.T 6._._ 6.T.C 6.Y.V 6.3.T 6._._ 6.C.C 6.E.V 6.2.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	310	297	579	LEG _leg _leg	267
1352	Guangzhou	Yue	leg	tʰøy³⁵	tʰøy³⁵	tʰ øy ³⁵	275	leg/腿	i n t		腿		1 7 8	AXT	TU2	5	5.T.C 5.U.V 5.2.T	1.6 3.0 1.0	0	307	296	577	LEG	264
1353	Fuzhou	Min	leg	kʰa⁵⁵⁻⁵³ løy³²	kʰa⁵⁵+løy³²	kʰ a ⁵⁵ + l øy ³²	279 275	leg/骹 _leg/腿	i n t + i n t		骹 腿		1 7 8 9 5 7 8	AXT_AXT	KA5_LU3	4	4.K.C 4.A.V 4.5.T 4._._ 4.L.C 4.U.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	311	296	577	_leg LEG	268
1354	Xiamen	Min	leg	kʰa⁵⁵⁻²² kut³²*	kʰa⁵⁵+kut³²	kʰ a ⁵⁵ + k u t ³²	279 94	leg/骹 _bone/骨	i n t + i n c t		骹 骨		1 7 8 9 1 7 1 8	AXT_AXLT	KA5_KYT3	19	19.K.C 19.A.V 19.5.T 19._._ 19.K.C 19.Y.V 19.T.c 19.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.1 1.0	0	312	296	578	LEG _leg	268
1141	Beijing	Mandarin	lie	tʰɑŋ²¹³	tʰɑŋ²¹³	tʰ ɑ ŋ ²¹³	244	lie.down/躺	i n c t		躺		1 7 4 8	AXLT	TAN6	1	1.T.C 1.A.V 1.N.c 1.6.T	1.6 3.0 1.1 1.0	0	274	299	585	LIE	235
1142	Ha_erbin	Mandarin	lie	tʰaŋ²¹³	tʰaŋ²¹³	tʰ a ŋ ²¹³	244	lie.down/躺	i n c t		躺		1 7 4 8	AXLT	TAN6	7	7.T.C 7.A.V 7.N.c 7.6.T	1.6 3.0 1.1 1.0	0	274	299	585	LIE	235
1143	Jinan	Mandarin	lie	tʰɑŋ⁴⁵	tʰɑŋ⁴⁵	tʰ ɑ ŋ ⁴⁵	244	lie.down/躺	i n c t		躺		1 7 4 8	AXLT	TAN2	8	8.T.C 8.A.V 8.N.c 8.2.T	1.6 3.0 1.1 1.0	0	274	299	585	LIE	235
1144	Rongcheng	Mandarin	lie	tʰaŋ²¹³	tʰaŋ²¹³	tʰ a ŋ ²¹³	244	lie.down/躺	i n c t		躺		1 7 4 8	AXLT	TAN6	14	14.T.C 14.A.V 14.N.c 14.6.T	1.6 3.0 1.1 1.0	0	274	299	585	LIE	235
1145	Taiyuan	Jin	lie	tʰɒ̃⁴⁵	tʰɒ̃⁴⁵	tʰ ɒ̃ ⁴⁵	244	lie.down/躺	i n t		躺		1 7 8	AXT	TO2	16	16.T.C 16.O.V 16.2.T	1.6 3.0 1.0	0	274	299	585	LIE	235
1146	Xi_an	Mandarin	lie	fei⁴⁴	fei⁴⁴	f ei ⁴⁴	196	sleep/睡	i n t		睡		3 7 8	AXT	BE5	18	18.B.C 18.E.V 18.5.T	1.6 3.0 1.0	1	211	302	590	LIE	178
1149	Chengdu	Mandarin	lie	tʰaŋ⁵³⁻⁵⁵ tau⁵³ tɕʰi⁵³⁻²¹	tʰaŋ⁵³+tau⁵³+tɕʰi⁵³	tʰ a ŋ ⁵³ + t au ⁵³ + tɕʰ i ⁵³	244 23 245	lie.down/躺 _fall.down/倒 _raise:SUF/起	i n c t + i n t + i n t		躺 倒 起		1 7 4 8 9 1 7 8 9 2 7 8	AXLT_AXT_AXT	TAN3_TA3_CI3	3	3.T.C 3.A.V 3.N.c 3.3.T 3._._ 3.T.C 3.A.V 3.3.T 3._._ 3.C.C 3.I.V 3.3.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	275	299	585	LIE _lie _lie	235
1150	Nanjing	Mandarin	lie	tʰɑ̃¹¹	tʰɑ̃¹¹	tʰ ɑ̃ ¹¹	244	lie.down/躺	i n t		躺		1 7 8	AXT	TA1	13	13.T.C 13.A.V 13.1.T	1.6 3.0 1.0	0	274	299	585	LIE	235
1153	Jixi	Hui	lie	tʰõ²¹³	tʰõ²¹³	tʰ õ ²¹³	244	lie.down/躺	i n t		躺		1 7 8	AXT	TU6	9	9.T.C 9.U.V 9.6.T	1.6 3.0 1.0	0	274	299	585	LIE	235
1154	Suzhou	Wu	lie	tʰɑ̃⁵²	tʰɑ̃⁵²	tʰ ɑ̃ ⁵²	244	lie.down/躺	i n t		躺		1 7 8	AXT	TA3	15	15.T.C 15.A.V 15.3.T	1.6 3.0 1.0	0	274	299	585	LIE	235
1155	Wenzhou	Wu	lie	fa⁴⁴	fa⁴⁴	f a ⁴⁴	10	turn/翻	i n t		翻		3 7 8	AXT	BA5	17	17.B.C 17.A.V 17.5.T	1.6 3.0 1.0	0	8	301	589	LIE	6
1156	Changsha	Xiang	lie	tʰan⁴¹	tʰan⁴¹	tʰ a n ⁴¹	244	lie.down/躺	i n c t		躺		1 7 4 8	AXLT	TAN3	2	2.T.C 2.A.V 2.N.c 2.3.T	1.6 3.0 1.1 1.0	0	274	299	585	LIE	235
1158	Loudi	Xiang	lie	kʰun³⁵	kʰun³⁵	kʰ u n ³⁵	197	sleep/睏	i n c t		睏		1 7 4 8	AXLT	KYN2	10	10.K.C 10.Y.V 10.N.c 10.2.T	1.6 3.0 1.1 1.0	1	212	300	588	LIE	179
1159	Nanchang	Gan	lie	tʰɔŋ²¹³	tʰɔŋ²¹³	tʰ ɔ ŋ ²¹³	244	lie.down/躺	i n c t		躺		1 7 4 8	AXLT	TUN6	12	12.T.C 12.U.V 12.N.c 12.6.T	1.6 3.0 1.1 1.0	0	274	299	585	LIE	235
1161	Meixian	Hakka	lie	tʰoŋ¹¹	tʰoŋ¹¹	tʰ o ŋ ¹¹	244	lie.down/躺	i n c t		躺		1 7 4 8	AXLT	TUN1	11	11.T.C 11.U.V 11.N.c 11.1.T	1.6 3.0 1.1 1.0	0	274	299	585	LIE	235
