ID	LEXIBANK_ID	SUBGROUP	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	COGID	TONE_CLASS	TONE_VALUE	RATLIFF_LANGUAGE	RATLIFF_TOKENS	RATLIFF_INDEX
4063	WesternBaheng-727_barkofdog-1	Hmongic	BARKING	bark (of dog)	吠	WesternBaheng	Baheng, West	pahn1237	tɕ u ³³	1206	0	阳平	³³	PaHng		
4064	EasternBaheng-727_barkofdog-1	Hmongic	BARKING	bark (of dog)	吠	EasternBaheng	Baheng, East	pahn1237	tɕ o ³¹	1206	0	阳去.阳入	³¹	PaHng		
4065	Jiongnai-727_barkofdog-1	Hmongic	BARKING	bark (of dog)	吠	Jiongnai	Jiongnai	jion1236	tʃ ə ŋ ⁴⁴	1206	0	阴平	⁴⁴	JiongnaiBunu		
4066	Mien-727_barkofdog-1	Mienic	BARKING	bark (of dog)	吠	Mien	Mien	iumi1238	h əu ²¹	1206	572	阳去	²¹	luMien	tɕ u ŋ ⁵¹	0
4067	KimMun-727_barkofdog-1	Mienic	BARKING	bark (of dog)	吠	KimMun	Kim Mun	kimm1245	tʃ uː ŋ ⁵⁵	1206	572	阴上.阳上.阴入.阳入	⁵⁵	KimMun	ȶ u ŋ ⁵	0
4068	BiaoMin-727_barkofdog-1	Mienic	BARKING	bark (of dog)	吠	BiaoMin	Biao Min	biao1254	d ɥ ə ²⁴	1206	572	阴去	²⁴	BiaoMon	ɖ w ə ⁵	0
4069	ZaoMin-727_barkofdog-1	Mienic	BARKING	bark (of dog)	吠	ZaoMin	Zao Min	dzao1238	b o ŋ ⁴²	1206	0	阴去	⁴²	DzaoMin		
2169	EasternLuobuohe-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿg a ³¹ + ʑ u ⁵⁵	3025	470	阴平.阳平 阴上.阳上	³¹ ⁵⁵	Luopohe	wj/ɥ a ŋ ᴮ/²	0
2170	WesternLuobuohe-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	WesternLuobuohe	Luobuohe, Western	luop1235	ⁿg ɑ ³¹ + ʑ u ⁵⁵	3025	470	阴平.阳平.阴入.阳入 阴上.阳上	³¹ ⁵⁵	Luopohe	wj/ɥ a ŋ ᴮ/²	0
2171	SouthernGuizhouChuanqiandian-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk a ⁵³ + ŋ u ⁵³	3025	470	阳平 阳平	⁵³ ⁵³	CentralMashanHmong	ʐ o ŋ ⁴	0
2172	WesternXiangxi-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	WesternXiangxi	Xiangxi, West	west2430	ʈ o ŋ ³¹ + ʑ u ²²	3025	470	阳平 0	³¹ ²²	WesternXiangxiMiao	ʐ e ⁴	1
2173	NorthernQiandong-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	NorthernQiandong	Qiandong, North	nort2747	ŋ ə ⁵⁵ + nʲ i n ⁵⁵	3025	0	0 0	⁵⁵ ⁵⁵	NorthernQiandongMiao		
2174	NorthernQiandong-320_cowshed-2	Hmongic	BARN OR SHED	cowshed	牛圈	NorthernQiandong	Qiandong, North	nort2747	l j o ³⁵	3025	0	阴上	³⁵	NorthernQiandongMiao		
2175	WesternBaheng-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	WesternBaheng	Baheng, West	pahn1237	tɕ o ŋ ³³ + ŋ̍ */ə ŋ ³³	3025	0	阳平 阳平	³³ ³³	PaHng		
2176	EasternBaheng-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	EasternBaheng	Baheng, East	pahn1237	t j a ŋ ³³ + ŋ̍ */ə ŋ ³³	3025	0	阳平 阳平	³³ ³³	PaHng		
2177	Jiongnai-320_cowshed-1	Hmongic	BARN OR SHED	cowshed	牛圈	Jiongnai	Jiongnai	jion1236	ŋ j o ³³ + l o ³³	3025	0	阳平 阳平	³³ ³³	JiongnaiBunu		
2178	Mien-320_cowshed-1	Mienic	BARN OR SHED	cowshed	牛圈	Mien	Mien	iumi1238	ŋ u ŋ ³¹ + l aː n ³¹	3025	470	阳平 阳平	³¹ ³¹	luMien	g a m ⁴	1
2179	KimMun-320_cowshed-1	Mienic	BARN OR SHED	cowshed	牛圈	KimMun	Kim Mun	kimm1245	ŋ oː ŋ ³³ + g j aː n ³³	3025	470	阴平.阳平 阴平.阳平	³³ ³³	KimMun	g j a m ⁴	1
2180	BiaoMin-320_cowshed-1	Mienic	BARN OR SHED	cowshed	牛圈	BiaoMin	Biao Min	biao1254	g l a n ³¹	3025	470	阳平	³¹	BiaoMon	l a n ⁴	0
2181	ZaoMin-320_cowshed-1	Mienic	BARN OR SHED	cowshed	牛圈	ZaoMin	Zao Min	dzao1238	ŋ̍ */ə ŋ ⁵³ + ʑ u ⁵³	3025	470	阳平 阳平	⁵³ ⁵³	DzaoMin	dz u m ⁴	1
290	WhiteHmong-1371_tobe-1	Hmongic	BE	to be		WhiteHmong	White Hmong	hmon1333	j o ³¹	1579	654	阳平.阳上.阳去	³¹	HmongDaw	j ɔ ⁶/¹³	0
291	WhiteHmong-1371_tobe-2	Hmongic	BE	to be		WhiteHmong	White Hmong	hmon1333	ɲ o ⁵⁵	1579	0	阴平	⁵⁵	HmongDaw		
4564	EasternLuobuohe-798_becopula-1	Hmongic	BE	be (copula)	是	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʑ u ŋ ²⁴	1579	654	阴去.阳去	²⁴	Luopohe	ʑ o ŋ ᶜ/³	0
4565	WesternLuobuohe-798_becopula-1	Hmongic	BE	be (copula)	是	WesternLuobuohe	Luobuohe, Western	luop1235	ʑ o ŋ ³⁵	1579	654	阴去.阳去	³⁵	Luopohe	ʑ o ŋ ᶜ/³	0
4566	SouthernGuizhouChuanqiandian-798_becopula-1	Hmongic	BE	be (copula)	是	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʑ o ŋ ¹³	1579	654	阳去.阴入	¹³	CentralMashanHmong	ʑ o ŋ ⁶/¹³	0
4567	WesternXiangxi-798_becopula-1	Hmongic	BE	be (copula)	是	WesternXiangxi	Xiangxi, West	west2430	ȵ i ⁴²	1579	0	0	⁴²	WesternXiangxiMiao		
4568	NorthernQiandong-798_becopula-1	Hmongic	BE	be (copula)	是	NorthernQiandong	Qiandong, North	nort2747	t j i ¹³	1579	0	阴入	¹³	NorthernQiandongMiao		
4569	WesternBaheng-798_becopula-1	Hmongic	BE	be (copula)	是	WesternBaheng	Baheng, West	pahn1237	s ei ⁴²	1579	654	阳入	⁴²	PaHng	ȵ ɯ ⁶/¹³	0
4570	EasternBaheng-798_becopula-1	Hmongic	BE	be (copula)	是	EasternBaheng	Baheng, East	pahn1237	ɕ i ⁵³	1579	654	阴入	⁵³	PaHng	ȵ ɯ ⁶/¹³	0
4571	Jiongnai-798_becopula-1	Hmongic	BE	be (copula)	是	Jiongnai	Jiongnai	jion1236	ʃ ei ¹¹	1579	0	阳去	¹¹	JiongnaiBunu		
4572	Mien-798_becopula-1	Mienic	BE	be (copula)	是	Mien	Mien	iumi1238	ts ei ²³¹	1579	345	阳上	²³¹	luMien	tɕ ei ⁴	0
4573	KimMun-798_becopula-1	Mienic	BE	be (copula)	是	KimMun	Kim Mun	kimm1245	tʃ ei ³¹	1579	345	阴上.阳上.阴去.阳去.	³¹	KimMun	ȶ ei ⁴	0
4574	BiaoMin-798_becopula-1	Mienic	BE	be (copula)	是	BiaoMin	Biao Min	biao1254	t j əi ⁴²	1579	345	阳上.阳去	⁴²	BiaoMon	ȶ əi ⁴	0
4575	ZaoMin-798_becopula-1	Mienic	BE	be (copula)	是	ZaoMin	Zao Min	dzao1238	s ei ⁴⁴	1579	345	阴平.阳上.阴入	⁴⁴	DzaoMin	s ɛi ⁴	0
84	WhiteHmong-355_tobealive-1	Hmongic	BE ALIVE	to be alive		WhiteHmong	White Hmong	hmon1333	tɕ i/j a ⁵³ + ʂ i/j ə ³³	1422	588	阳平 阴去	⁵³ ³³	HmongDaw	c i/j a ²	0
3314	EasternLuobuohe-580_aliveliving-1	Hmongic	BE ALIVE	alive (living)	活	EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ʑ e ³¹	1422	588	轻声 阴平.阳平	⁰/² ³¹	Luopohe	ʑ i ᴬ/¹	1
3315	WesternLuobuohe-580_aliveliving-1	Hmongic	BE ALIVE	alive (living)	活	WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + ʑ e ³¹	1422	588	轻声 阴平.阳平.阴入.阳入	⁰/² ³¹	Luopohe	ʑ i ᴬ/¹	1
3316	SouthernGuizhouChuanqiandian-580_aliveliving-1	Hmongic	BE ALIVE	alive (living)	活	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	tɕ e n ⁵³	1422	588	阳平	⁵³	CentralMashanHmong	tɕ ei n ²	0
3317	WesternXiangxi-580_aliveliving-1	Hmongic	BE ALIVE	alive (living)	活	WesternXiangxi	Xiangxi, West	west2430	ȵ u ²²	1422	0	0	²²	WesternXiangxiMiao		
3318	NorthernQiandong-580_aliveliving-1	Hmongic	BE ALIVE	alive (living)	活	NorthernQiandong	Qiandong, North	nort2747	ɣ ə ¹³	1422	0	阴入	¹³	NorthernQiandongMiao		
3319	WesternBaheng-580_aliveliving-1	Hmongic	BE ALIVE	alive (living)	活	WesternBaheng	Baheng, West	pahn1237	h a ³⁵ + nʲ e ³³	1422	0	阴平 阳平	³⁵ ³³	PaHng		
3320	EasternBaheng-580_aliveliving-1	Hmongic	BE ALIVE	alive (living)	活	EasternBaheng	Baheng, East	pahn1237	h o ³⁵	1422	0	阴平	³⁵	PaHng		
3321	Jiongnai-580_aliveliving-1	Hmongic	BE ALIVE	alive (living)	活	Jiongnai	Jiongnai	jion1236	h e ⁵³	1422	0	阴上	⁵³	JiongnaiBunu		
3322	Mien-580_aliveliving-1	Mienic	BE ALIVE	alive (living)	活	Mien	Mien	iumi1238	n a ŋ ³¹	1422	0	阳平	³¹	luMien		
3323	KimMun-580_aliveliving-1	Mienic	BE ALIVE	alive (living)	活	KimMun	Kim Mun	kimm1245	ʃ a ŋ ⁵⁵	1422	0	阴上.阳上.阴入.阳入	⁵⁵	KimMun		
3324	BiaoMin-580_aliveliving-1	Mienic	BE ALIVE	alive (living)	活	BiaoMin	Biao Min	biao1254	x u/w ə ²¹	1422	0	阳入	²¹	BiaoMon		
3325	ZaoMin-580_aliveliving-1	Mienic	BE ALIVE	alive (living)	活	ZaoMin	Zao Min	dzao1238	s a ŋ ²²	1422	0	阳去.阳入	²²	DzaoMin		
96	WhiteHmong-399_tobehungry-1	Hmongic	BE HUNGRY	to be hungry		WhiteHmong	White Hmong	hmon1333	tʃʰ ai ⁵⁵ + p l a ⁵⁵	1533	535	阴平 阴平	⁵⁵ ⁵⁵	HmongDaw	ʈʂʰ ai ¹	0
3545	EasternLuobuohe-620_behungry-1	Hmongic	BE HUNGRY	be hungry	饿	EasternLuobuohe	Luobuohe, Eastern	luop1235	tsʰ e ³¹	1533	535	阴平.阳平	³¹	Luopohe	tsʰ e ᴬ/¹	0
3546	WesternLuobuohe-620_behungry-1	Hmongic	BE HUNGRY	be hungry	饿	WesternLuobuohe	Luobuohe, Western	luop1235	tsʰ e ³¹	1533	535	阴平.阳平.阴入.阳入	³¹	Luopohe	tsʰ e ᴬ/¹	0
3547	SouthernGuizhouChuanqiandian-620_behungry-1	Hmongic	BE HUNGRY	be hungry	饿	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk ɪ ¹³ + ɳ ɔ ³⁵	1533	535	阳去.阴入 阴去	¹³ ³⁵	CentralMashanHmong	s e ¹ᵇ/¹	0
3548	WesternXiangxi-620_behungry-1	Hmongic	BE HUNGRY	be hungry	饿	WesternXiangxi	Xiangxi, West	west2430	ɕ i ³⁵	1533	535	阴平	³⁵	WesternXiangxiMiao	ɕ i ¹	0
3549	NorthernQiandong-620_behungry-1	Hmongic	BE HUNGRY	be hungry	饿	NorthernQiandong	Qiandong, North	nort2747	ɕ i ⁴⁴ + ɕ u ¹³	1533	0	阴去 阴入	⁴⁴ ¹³	NorthernQiandongMiao		
3550	WesternBaheng-620_behungry-1	Hmongic	BE HUNGRY	be hungry	饿	WesternBaheng	Baheng, West	pahn1237	ŋ o ⁴²	1533	535	阳入	⁴²	PaHng	s a ¹	0
3551	EasternBaheng-620_behungry-1	Hmongic	BE HUNGRY	be hungry	饿	EasternBaheng	Baheng, East	pahn1237	ɕ ei ³⁵	1533	535	阴平	³⁵	PaHng	s a ¹	0
3552	Jiongnai-620_behungry-1	Hmongic	BE HUNGRY	be hungry	饿	Jiongnai	Jiongnai	jion1236	tʃʰ u ⁵⁵ + ʍ a ⁵⁵	1533	0	阴入 阴入	⁵⁵ ⁵⁵	JiongnaiBunu		
3553	Mien-620_behungry-1	Mienic	BE HUNGRY	be hungry	饿	Mien	Mien	iumi1238	ŋ o ²¹	1533	535	阳去	²¹	luMien	ɕ a ¹	0
3554	KimMun-620_behungry-1	Mienic	BE HUNGRY	be hungry	饿	KimMun	Kim Mun	kimm1245	ʃ a ¹¹	1533	535	阴平.阳平.阴入.阳入	¹¹	KimMun	s a ¹’/¹	0
3555	BiaoMin-620_behungry-1	Mienic	BE HUNGRY	be hungry	饿	BiaoMin	Biao Min	biao1254	ŋ ɔ ⁴²	1533	0	阳上.阳去	⁴²	BiaoMon		
3556	ZaoMin-620_behungry-1	Mienic	BE HUNGRY	be hungry	饿	ZaoMin	Zao Min	dzao1238	s j a ⁴⁴	1533	0	阴平.阳上.阴入	⁴⁴	DzaoMin		
1894	EasternLuobuohe-248_bean-1	Hmongic	BEAN OR PEA	bean	豆	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ʁ o ²⁴	2574	234	轻声 阴去.阳去	⁰/⁵ ²⁴	Luopohe	n o ᴰ/⁴	0
1895	WesternLuobuohe-248_bean-1	Hmongic	BEAN OR PEA	bean	豆	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + n o ³¹	2574	234	轻声 阴平.阳平.阴入.阳入	⁰/² ³¹	Luopohe	n o ᴰ/⁴	1
1896	SouthernGuizhouChuanqiandian-248_bean-1	Hmongic	BEAN OR PEA	bean	豆	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	t u ²¹	2574	234	阳入	²¹	CentralMashanHmong	t u ⁸/²⁴	0
1897	WesternXiangxi-248_bean-1	Hmongic	BEAN OR PEA	bean	豆	WesternXiangxi	Xiangxi, West	west2430	t ei ⁴⁴	2574	0	阴上.阴入	⁴⁴	WesternXiangxiMiao		
1898	NorthernQiandong-248_bean-1	Hmongic	BEAN OR PEA	bean	豆	NorthernQiandong	Qiandong, North	nort2747	t ə ³¹	2574	234	阳入	³¹	NorthernQiandongMiao	t ə ⁸/²⁴	0
1899	WesternBaheng-248_bean-1	Hmongic	BEAN OR PEA	bean	豆	WesternBaheng	Baheng, West	pahn1237	t u ⁴²	2574	234	阳入	⁴²	PaHng	t ɯ ⁸/²⁴	0
1900	EasternBaheng-248_bean-1	Hmongic	BEAN OR PEA	bean	豆	EasternBaheng	Baheng, East	pahn1237	tʰ u ³¹	2574	234	阳去.阳入	³¹	PaHng	t ɯ ⁸/²⁴	0
1901	Jiongnai-248_bean-1	Hmongic	BEAN OR PEA	bean	豆	Jiongnai	Jiongnai	jion1236	t o ¹²	2574	234	阳入	¹²	JiongnaiBunu	t ɔ ⁸/²⁴	0
1902	Mien-248_bean-1	Mienic	BEAN OR PEA	bean	豆	Mien	Mien	iumi1238	t o p ²²	2574	234	阳入	²²	luMien	t o p ⁸/²⁴	0
1903	KimMun-248_bean-1	Mienic	BEAN OR PEA	bean	豆	KimMun	Kim Mun	kimm1245	ˀt a p ⁴²	2574	234	阴去.阳去.阴入.阳入	⁴²	KimMun	t ɔ p ⁸/²⁴	0
1904	BiaoMin-248_bean-1	Mienic	BEAN OR PEA	bean	豆	BiaoMin	Biao Min	biao1254	tʰ ə t ²¹	2574	234	阳入	²¹	BiaoMon	tʰ ə n ⁸/²⁴	0
1905	ZaoMin-248_bean-1	Mienic	BEAN OR PEA	bean	豆	ZaoMin	Zao Min	dzao1238	t u p ²²	2574	234	阳去.阳入	²²	DzaoMin	t u p ⁸/²⁴	0
42	WhiteHmong-209_thebear-1	Hmongic	BEAR	the bear		WhiteHmong	White Hmong	hmon1333	d ai ¹¹	1820	841	阴平.阴上.阳上.阴入	¹¹	HmongDaw	d ai ⁷/³	0
1376	EasternLuobuohe-158_bear-1	Hmongic	BEAR	bear	熊	EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + q l e ³³	1820	0	轻声 阴入.阳入	⁰/² ³³	Luopohe		
1377	SouthernGuizhouChuanqiandian-158_bear-1	Hmongic	BEAR	bear	熊	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ɬ e ⁴⁴	1820	841	阴入	⁴⁴	CentralMashanHmong	l̥ e ⁷ᵃ/³	0
1378	WesternXiangxi-158_bear-1	Hmongic	BEAR	bear	熊	WesternXiangxi	Xiangxi, West	west2430	k ɯ ⁵³ + ɕ o ŋ ²²	1820	0	*上 0	⁵³ ²²	WesternXiangxiMiao		
1379	NorthernQiandong-158_bear-1	Hmongic	BEAR	bear	熊	NorthernQiandong	Qiandong, North	nort2747	ɬ j i ⁵³	1820	841	阳平	⁵³	NorthernQiandongMiao	ȴ̥ i ⁷/³	0
1380	WesternBaheng-158_bear-1	Hmongic	BEAR	bear	熊	WesternBaheng	Baheng, West	pahn1237	ŋ e ³³ + k w a ŋ ⁴⁴	1820	0	阳平 阳去	³³ ⁴⁴	PaHng		
1381	EasternBaheng-158_bear-1	Hmongic	BEAR	bear	熊	EasternBaheng	Baheng, East	pahn1237	ɕ u ŋ ³⁵	1820	0	阴平	³⁵	PaHng		
1382	Jiongnai-158_bear-1	Hmongic	BEAR	bear	熊	Jiongnai	Jiongnai	jion1236	k o ¹² + k l e ⁵⁵	1820	0	阳入 阴入	¹² ⁵⁵	JiongnaiBunu		
1383	Mien-158_bear-1	Mienic	BEAR	bear	熊	Mien	Mien	iumi1238	tɕ e p ⁵⁵	1820	841	阴入	⁵⁵	luMien	k j e p ⁷/³	0
1384	KimMun-158_bear-1	Mienic	BEAR	bear	熊	KimMun	Kim Mun	kimm1245	k j a p ⁵⁵	1820	841	阴上.阳上.阴入.阳入	⁵⁵	KimMun	k j aː p ⁷/³	0
1385	BiaoMin-158_bear-1	Mienic	BEAR	bear	熊	BiaoMin	Biao Min	biao1254	m əu ⁴² + ȵ u ³⁵ + p a ⁴²	1820	841	阳上.阳去 阴上 阳上.阳去	⁴² ³⁵ ⁴²	BiaoMon	k lʲ ɛ ⁷/³	0
4070	EasternLuobuohe-728_bearfruit-1	Hmongic	BEAR FRUIT	bear (fruit)	结（果）	EasternLuobuohe	Luobuohe, Eastern	luop1235	p z i ²⁴	3054	118	阴去.阳去	²⁴	Luopohe	p z e ᶜ/³	0
4071	WesternLuobuohe-728_bearfruit-1	Hmongic	BEAR FRUIT	bear (fruit)	结（果）	WesternLuobuohe	Luobuohe, Western	luop1235	p j e ³⁵	3054	118	阴去.阳去	³⁵	Luopohe	p z e ᶜ/³	0
4072	SouthernGuizhouChuanqiandian-728_bearfruit-1	Hmongic	BEAR FRUIT	bear (fruit)	结（果）	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p ei ⁵⁵	3054	118	阴去	⁵⁵	CentralMashanHmong	p ei ⁵ᵃ/⁵	0
4073	WesternXiangxi-728_bearfruit-1	Hmongic	BEAR FRUIT	bear (fruit)	结（果）	WesternXiangxi	Xiangxi, West	west2430	tɕ ɛ ³¹	3054	0	阳平	³¹	WesternXiangxiMiao		
4074	NorthernQiandong-728_bearfruit-1	Hmongic	BEAR FRUIT	bear (fruit)	结（果）	NorthernQiandong	Qiandong, North	nort2747	ts e n ⁴⁴	3054	118	阴去	⁴⁴	NorthernQiandongMiao	ts e n ⁵	0
4075	WesternBaheng-728_bearfruit-1	Hmongic	BEAR FRUIT	bear (fruit)	结（果）	WesternBaheng	Baheng, West	pahn1237	t j ei ⁵⁵	3054	0	阴去	⁵⁵	PaHng		
4076	EasternBaheng-728_bearfruit-1	Hmongic	BEAR FRUIT	bear (fruit)	结（果）	EasternBaheng	Baheng, East	pahn1237	p j ei ⁵⁵	3054	0	阴去	⁵⁵	PaHng		
4077	Jiongnai-728_bearfruit-1	Hmongic	BEAR FRUIT	bear (fruit)	结（果）	Jiongnai	Jiongnai	jion1236	p ei ³⁵	3054	0	阴去	³⁵	JiongnaiBunu		
4078	Mien-728_bearfruit-1	Mienic	BEAR FRUIT	bear (fruit)	结（果）	Mien	Mien	iumi1238	tɕ i t ⁵⁵	3054	0	阴入	⁵⁵	luMien		
4079	KimMun-728_bearfruit-1	Mienic	BEAR FRUIT	bear (fruit)	结（果）	KimMun	Kim Mun	kimm1245	ʃ a ŋ ³³	3054	0	阴平.阳平	³³	KimMun		
4080	BiaoMin-728_bearfruit-1	Mienic	BEAR FRUIT	bear (fruit)	结（果）	BiaoMin	Biao Min	biao1254	tɕ i t ⁵³	3054	0	阴入	⁵³	BiaoMon		
55	WhiteHmong-246_thebeard-1	Hmongic	BEARD	the beard		WhiteHmong	White Hmong	hmon1333	h ɯ ⁵³ + ts ɯ ³⁴	678	0	阳平 阴上	⁵³ ³⁴	HmongDaw		
845	EasternLuobuohe-91_beardmoustachegoatee-1	Hmongic	BEARD	beard/ moustache/ goatee	胡须	EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ȵ i n ²⁴	678	633	轻声 阴去.阳去	⁰/⁵ ²⁴	Luopohe	ȵ e n ᶜ/³	1
846	WesternLuobuohe-91_beardmoustachegoatee-1	Hmongic	BEARD	beard/ moustache/ goatee	胡须	WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + q e n ³¹ + ȵ i ³⁵	678	633	轻声 阴平.阳平.阴入.阳入 阴去.阳去	⁰/² ³¹ ³⁵	Luopohe	ȵ e n ᶜ/³	2
847	SouthernGuizhouChuanqiandian-91_beardmoustachegoatee-1	Hmongic	BEARD	beard/ moustache/ goatee	胡须	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ȵ a ³³	678	633	0	³³	CentralMashanHmong	ȵ a ⁶/¹³	0
848	WesternXiangxi-91_beardmoustachegoatee-1	Hmongic	BEARD	beard/ moustache/ goatee	胡须	WesternXiangxi	Xiangxi, West	west2430	p a ⁴⁴ + ȵ i ⁴²	678	633	阴上.阴入 0	⁴⁴ ⁴²	WesternXiangxiMiao	ȵ i ⁶/¹³	1
849	NorthernQiandong-91_beardmoustachegoatee-1	Hmongic	BEARD	beard/ moustache/ goatee	胡须	NorthernQiandong	Qiandong, North	nort2747	q a ³³ + ɕʰ a ŋ ⁴⁴ + nʲ a ŋ ¹³	678	633	阴平 阴去 阴入	³³ ⁴⁴ ¹³	NorthernQiandongMiao	ȵ a ŋ ⁶/¹³	2
850	WesternBaheng-91_beardmoustachegoatee-1	Hmongic	BEARD	beard/ moustache/ goatee	胡须	WesternBaheng	Baheng, West	pahn1237	ȵ i ⁴⁴	678	633	阳去	⁴⁴	PaHng	n ɪ̃ ⁶/¹³	0
851	EasternBaheng-91_beardmoustachegoatee-1	Hmongic	BEARD	beard/ moustache/ goatee	胡须	EasternBaheng	Baheng, East	pahn1237	p i ³⁵ + l a ⁵⁵	678	633	阴平 阴去	³⁵ ⁵⁵	PaHng	n ɪ̃ ⁶/¹³	0
852	Jiongnai-91_beardmoustachegoatee-1	Hmongic	BEARD	beard/ moustache/ goatee	胡须	Jiongnai	Jiongnai	jion1236	ŋ j i ¹¹	678	633	阳去	¹¹	JiongnaiBunu	ȵ i ⁶/¹³	0
853	Mien-91_beardmoustachegoatee-1	Mienic	BEARD	beard/ moustache/ goatee	胡须	Mien	Mien	iumi1238	s j aː m ³³	678	325	阴平	³³	luMien	ɕ w a m ¹	0
854	KimMun-91_beardmoustachegoatee-1	Mienic	BEARD	beard/ moustache/ goatee	胡须	KimMun	Kim Mun	kimm1245	t oː m ¹¹	678	325	阴平.阳平.阴入.阳入	¹¹	KimMun	tθ ɔː m ¹’/¹	0
855	BiaoMin-91_beardmoustachegoatee-1	Mienic	BEARD	beard/ moustache/ goatee	胡须	BiaoMin	Biao Min	biao1254	h əu ³¹ + ts a ŋ ³⁵	678	0	阳平 阴上	³¹ ³⁵	BiaoMon		
856	ZaoMin-91_beardmoustachegoatee-1	Mienic	BEARD	beard/ moustache/ goatee	胡须	ZaoMin	Zao Min	dzao1238	ts a m ⁴⁴	678	325	阴平.阳上.阴入	⁴⁴	DzaoMin	ts a m ¹	0
271	WhiteHmong-1095_beautiful-1	Hmongic	BEAUTIFUL	beautiful		WhiteHmong	White Hmong	hmon1333	ʐ o ŋ ³³ + ⁿk au ⁵³	1427	0	阴去 阳平	³³ ⁵³	HmongDaw		
3411	EasternLuobuohe-600_beautiful-1	Hmongic	BEAUTIFUL	beautiful	美	EasternLuobuohe	Luobuohe, Eastern	luop1235	ˀj u ŋ ²⁴ + k u ³¹	1427	0	阴去.阳去 阴平.阳平	²⁴ ³¹	Luopohe		
3412	WesternLuobuohe-600_beautiful-1	Hmongic	BEAUTIFUL	beautiful	美	WesternLuobuohe	Luobuohe, Western	luop1235	ˀj e n ³⁵ + l ɑ ŋ ³⁵	1427	0	阴去.阳去 阴去.阳去	³⁵ ³⁵	Luopohe		
3413	SouthernGuizhouChuanqiandian-600_beautiful-1	Hmongic	BEAUTIFUL	beautiful	美	SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʐ a ŋ ⁵⁵ + ʑ ɯ ¹³	1427	0	阴去 阳去.阴入	⁵⁵ ¹³	CentralMashanHmong		
3414	WesternXiangxi-600_beautiful-1	Hmongic	BEAUTIFUL	beautiful	美	WesternXiangxi	Xiangxi, West	west2430	ʐ u ⁵³ + ʑ ɑ ŋ ⁴²	1427	0	*上 0	⁵³ ⁴²	WesternXiangxiMiao		
3415	NorthernQiandong-600_beautiful-1	Hmongic	BEAUTIFUL	beautiful	美	NorthernQiandong	Qiandong, North	nort2747	ɣ u ⁴⁴ + nʲ u ⁵⁵	1427	0	阴去 0	⁴⁴ ⁵⁵	NorthernQiandongMiao		
3416	NorthernQiandong-600_beautiful-2	Hmongic	BEAUTIFUL	beautiful	美	NorthernQiandong	Qiandong, North	nort2747	s a ŋ ³³	1427	0	阴平	³³	NorthernQiandongMiao		
3417	WesternBaheng-600_beautiful-1	Hmongic	BEAUTIFUL	beautiful	美	WesternBaheng	Baheng, West	pahn1237	ʔ o ³¹	1427	0	阴上	³¹	PaHng		
3418	EasternBaheng-600_beautiful-1	Hmongic	BEAUTIFUL	beautiful	美	EasternBaheng	Baheng, East	pahn1237	ʔ o ³¹³	1427	0	阴上	³¹³	PaHng		
3419	Jiongnai-600_beautiful-1	Hmongic	BEAUTIFUL	beautiful	美	Jiongnai	Jiongnai	jion1236	ç u ŋ ³⁵	1427	0	阴去	³⁵	JiongnaiBunu		
3420	Mien-600_beautiful-1	Mienic	BEAUTIFUL	beautiful	美	Mien	Mien	iumi1238	dz ui ²¹	1427	0	阳去	²¹	luMien		
