ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	TONE_CLASS	TONE_VALUE	CLASSIFICATION	RATLIFF_FORM
4065	NorthernQiandong-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		NorthernQiandong	Qiandong, North	nort2747	ɕ i ¹³	1206		0	阴入	¹³	Northern Qiandong	
4066	WesternBaheng-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		WesternBaheng	Baheng, West	pahn1237	tɕ u ³³	1206		0	阳平	³³	Baheng	
4067	EasternBaheng-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		EasternBaheng	Baheng, East	pahn1237	tɕ o ³¹	1206		0	阳去.阳入	³¹	Baheng	
4068	Jiongnai-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		Jiongnai	Jiongnai	jion1236	tʃ ə ŋ ⁴⁴	1206		0	阴平	⁴⁴	Jiongnai	
4069	Mien-727_barkofdog-1	Mienic		BARKING	bark (of dog)		Mien	Mien	iumi1238	h əu ²¹	1206		572	阳去	²¹	Mien	tɕ u ŋ ⁵¹
4070	KimMun-727_barkofdog-1	Mienic		BARKING	bark (of dog)		KimMun	Kim Mun	kimm1245	tʃ uː ŋ ⁵⁵	1206		572	去声.清.入声.清.短	⁵⁵	Kim Mun	ȶ u ŋ ⁵
4071	BiaoMin-727_barkofdog-1	Mienic		BARKING	bark (of dog)		BiaoMin	Biao Min	biao1254	d ɥ ə ²⁴	1206		572	阴去	²⁴	Biao Min	ɖ w ə ⁵
4072	ZaoMin-727_barkofdog-1	Mienic		BARKING	bark (of dog)		ZaoMin	Zao Min	dzao1238	b o ŋ ⁴²	1206		0	阴去	⁴²	Zao Min	
2172	EasternLuobuohe-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿg a ³¹ + ʑ u ⁵⁵	3025		470	平 上	³¹ ⁵⁵	Luopohe	wj/ɥ a ŋ ᴮ/²
2173	WesternLuobuohe-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		WesternLuobuohe	Luobuohe, Western	luop1235	ⁿg ɑ ³¹ + ʑ u ⁵⁵	3025		470	平.上 去	³¹ ⁵⁵	Luopohe	wj/ɥ a ŋ ᴮ/²
2174	SouthernGuizhouChuanqiandian-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk a ⁵³ + ŋ u ⁵³	3025		470	? ?	⁵³ ⁵³	Southern Chuanqiandian	ʐ o ŋ ⁴
2175	WesternXiangxi-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		WesternXiangxi	Xiangxi, West	west2430	ʈ o ŋ ³¹ + ʑ u ²²	3025		470	阳平 ?	³¹ ²²	Western Xiangxi	ʐ e ⁴
2176	NorthernQiandong-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		NorthernQiandong	Qiandong, North	nort2747	ŋ ə ⁵⁵ + nʲ i n ⁵⁵	3025		0	? ?	⁵⁵ ⁵⁵	Northern Qiandong	
2177	NorthernQiandong-320_cowshed-2	Hmongic		BARN OR SHED	cowshed		NorthernQiandong	Qiandong, North	nort2747	l j o ³⁵	3025		0	阴上	³⁵	Northern Qiandong	
2178	WesternBaheng-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		WesternBaheng	Baheng, West	pahn1237	tɕ o ŋ ³³ + ŋ̍ */ə ŋ ³³	3025		0	阳平 阳平	³³ ³³	Baheng	
2179	EasternBaheng-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		EasternBaheng	Baheng, East	pahn1237	t j a ŋ ³³ + ŋ̍ */ə ŋ ³³	3025		0	阳平 阳平	³³ ³³	Baheng	
2180	Jiongnai-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		Jiongnai	Jiongnai	jion1236	ŋ j o ³³ + l o ³³	3025		0	阳平 阳平	³³ ³³	Jiongnai	
2181	Mien-320_cowshed-1	Mienic		BARN OR SHED	cowshed		Mien	Mien	iumi1238	ŋ u ŋ ³¹ + l aː n ³¹	3025		470	阳平 阳平	³¹ ³¹	Mien	g a m ⁴
2182	KimMun-320_cowshed-1	Mienic		BARN OR SHED	cowshed		KimMun	Kim Mun	kimm1245	ŋ oː ŋ ³³ + g j aː n ³³	3025		470	平声.浊 平声.浊	³³ ³³	Kim Mun	g j a m ⁴
2183	BiaoMin-320_cowshed-1	Mienic		BARN OR SHED	cowshed		BiaoMin	Biao Min	biao1254	g l a n ³¹	3025		470	阳平	³¹	Biao Min	l a n ⁴
2184	ZaoMin-320_cowshed-1	Mienic		BARN OR SHED	cowshed		ZaoMin	Zao Min	dzao1238	ŋ̍ */ə ŋ ⁵³ + ʑ u ⁵³	3025		470	阳平 阳平	⁵³ ⁵³	Zao Min	dz u m ⁴
293	WhiteHmong-1371_tobe-1			BE	to be		WhiteHmong	White Hmong	hmon1333	j o ˧˩/³¹	1579		654	˧˩	˧˩/³¹	White Hmong	j ɔ ⁶/¹³
294	WhiteHmong-1371_tobe-2			BE	to be		WhiteHmong	White Hmong	hmon1333	ɲ o ˥/⁵⁵	1579		654	˥	˥/⁵⁵	White Hmong	j ɔ ⁶/¹³
4567	EasternLuobuohe-798_becopula-1	Hmongic		BE	be (copula)		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʑ u ŋ ²⁴	1579		654	去	²⁴	Luopohe	ʑ o ŋ ᶜ/³
4568	WesternLuobuohe-798_becopula-1	Hmongic		BE	be (copula)		WesternLuobuohe	Luobuohe, Western	luop1235	ʑ o ŋ ³⁵	1579		654	入	³⁵	Luopohe	ʑ o ŋ ᶜ/³
4569	SouthernGuizhouChuanqiandian-798_becopula-1	Hmongic		BE	be (copula)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʑ o ŋ ¹³	1579		654	阴上	¹³	Southern Chuanqiandian	ʑ o ŋ ⁶/¹³
4570	WesternXiangxi-798_becopula-1	Hmongic		BE	be (copula)		WesternXiangxi	Xiangxi, West	west2430	ȵ i ⁴²	1579		0	?	⁴²	Western Xiangxi	
4571	NorthernQiandong-798_becopula-1	Hmongic		BE	be (copula)		NorthernQiandong	Qiandong, North	nort2747	t j i ¹³	1579		0	阴入	¹³	Northern Qiandong	
4572	WesternBaheng-798_becopula-1	Hmongic		BE	be (copula)		WesternBaheng	Baheng, West	pahn1237	s ei ⁴²	1579		654	阳入	⁴²	Baheng	ȵ ɯ ⁶/¹³
4573	EasternBaheng-798_becopula-1	Hmongic		BE	be (copula)		EasternBaheng	Baheng, East	pahn1237	ɕ i ⁵³	1579		654	阴入	⁵³	Baheng	ȵ ɯ ⁶/¹³
4574	Jiongnai-798_becopula-1	Hmongic		BE	be (copula)		Jiongnai	Jiongnai	jion1236	ʃ ei ¹¹	1579		0	阳去	¹¹	Jiongnai	
4575	Mien-798_becopula-1	Mienic		BE	be (copula)		Mien	Mien	iumi1238	ts ei ²³¹	1579		345	阳上	²³¹	Mien	tɕ ei ⁴
4576	KimMun-798_becopula-1	Mienic		BE	be (copula)		KimMun	Kim Mun	kimm1245	tʃ ei ³¹	1579		345	上声.浊.去声.气	³¹	Kim Mun	ȶ ei ⁴
4577	BiaoMin-798_becopula-1	Mienic		BE	be (copula)		BiaoMin	Biao Min	biao1254	t j əi ⁴²	1579		345	阳上.阳去	⁴²	Biao Min	ȶ əi ⁴
4578	ZaoMin-798_becopula-1	Mienic		BE	be (copula)		ZaoMin	Zao Min	dzao1238	s ei ⁴⁴	1579		345	阴平.阳上.阴入	⁴⁴	Zao Min	s ɛi ⁴
87	WhiteHmong-355_tobealive-1			BE ALIVE	to be alive		WhiteHmong	White Hmong	hmon1333	tɕ i/j a ˥˧/⁵³ + ʂ i/j ə ˧/³³	1422		588	˥˧ ˧	˥˧/⁵³ ˧/³³	White Hmong	c i/j a ²
3317	EasternLuobuohe-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ʑ e ³¹	1422		588	? 平	⁰/² ³¹	Luopohe	ʑ i ᴬ/¹
3318	WesternLuobuohe-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + ʑ e ³¹	1422		588	? 平.上	⁰/² ³¹	Luopohe	ʑ i ᴬ/¹
3319	SouthernGuizhouChuanqiandian-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	tɕ e n ⁵³	1422		588	?	⁵³	Southern Chuanqiandian	tɕ ei n ²
3320	WesternXiangxi-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		WesternXiangxi	Xiangxi, West	west2430	ȵ u ²²	1422		0	?	²²	Western Xiangxi	
3321	NorthernQiandong-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		NorthernQiandong	Qiandong, North	nort2747	ɣ ə ¹³	1422		0	阴入	¹³	Northern Qiandong	
3322	WesternBaheng-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		WesternBaheng	Baheng, West	pahn1237	h a ³⁵ + nʲ e ³³	1422		0	阴平 阳平	³⁵ ³³	Baheng	
3323	EasternBaheng-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		EasternBaheng	Baheng, East	pahn1237	h o ³⁵	1422		0	阴平	³⁵	Baheng	
3324	Jiongnai-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		Jiongnai	Jiongnai	jion1236	h e ⁵³	1422		0	阴上	⁵³	Jiongnai	
3325	Mien-580_aliveliving-1	Mienic		BE ALIVE	alive (living)		Mien	Mien	iumi1238	n a ŋ ³¹	1422		0	阳平	³¹	Mien	
3326	KimMun-580_aliveliving-1	Mienic		BE ALIVE	alive (living)		KimMun	Kim Mun	kimm1245	ʃ a ŋ ⁵⁵	1422		0	去声.清.入声.清.短	⁵⁵	Kim Mun	
3327	BiaoMin-580_aliveliving-1	Mienic		BE ALIVE	alive (living)		BiaoMin	Biao Min	biao1254	x u/w ə ²¹	1422		0	阳入	²¹	Biao Min	
3328	ZaoMin-580_aliveliving-1	Mienic		BE ALIVE	alive (living)		ZaoMin	Zao Min	dzao1238	s a ŋ ²²	1422		0	阳去.阳入	²²	Zao Min	
99	WhiteHmong-399_tobehungry-1			BE HUNGRY	to be hungry		WhiteHmong	White Hmong	hmon1333	tʃʰ ai ˥/⁵⁵ + p l a ˥/⁵⁵	1533		535	˥ ˥	˥/⁵⁵ ˥/⁵⁵	White Hmong	ʈʂʰ ai ¹
3548	EasternLuobuohe-620_behungry-1	Hmongic		BE HUNGRY	be hungry		EasternLuobuohe	Luobuohe, Eastern	luop1235	tsʰ e ³¹	1533		535	平	³¹	Luopohe	tsʰ e ᴬ/¹
3549	WesternLuobuohe-620_behungry-1	Hmongic		BE HUNGRY	be hungry		WesternLuobuohe	Luobuohe, Western	luop1235	tsʰ e ³¹	1533		535	平.上	³¹	Luopohe	tsʰ e ᴬ/¹
3550	SouthernGuizhouChuanqiandian-620_behungry-1	Hmongic		BE HUNGRY	be hungry		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk ɪ ¹³ + ɳ ɔ ³⁵	1533		535	阴上 ?	¹³ ³⁵	Southern Chuanqiandian	s e ¹ᵇ/¹
3551	WesternXiangxi-620_behungry-1	Hmongic		BE HUNGRY	be hungry		WesternXiangxi	Xiangxi, West	west2430	ɕ i ³⁵	1533		535	阴平	³⁵	Western Xiangxi	ɕ i ¹
3552	NorthernQiandong-620_behungry-1	Hmongic		BE HUNGRY	be hungry		NorthernQiandong	Qiandong, North	nort2747	ɕ i ⁴⁴ + ɕ u ¹³	1533		0	阴去 阴入	⁴⁴ ¹³	Northern Qiandong	
3553	WesternBaheng-620_behungry-1	Hmongic		BE HUNGRY	be hungry		WesternBaheng	Baheng, West	pahn1237	ŋ o ⁴²	1533		535	阳入	⁴²	Baheng	s a ¹
3554	EasternBaheng-620_behungry-1	Hmongic		BE HUNGRY	be hungry		EasternBaheng	Baheng, East	pahn1237	ɕ ei ³⁵	1533		535	阴平	³⁵	Baheng	s a ¹
3555	Jiongnai-620_behungry-1	Hmongic		BE HUNGRY	be hungry		Jiongnai	Jiongnai	jion1236	tʃʰ u ⁵⁵ + ʍ a ⁵⁵	1533		0	阴入 阴入	⁵⁵ ⁵⁵	Jiongnai	
3556	Mien-620_behungry-1	Mienic		BE HUNGRY	be hungry		Mien	Mien	iumi1238	ŋ o ²¹	1533		535	阳去	²¹	Mien	ɕ a ¹
3557	KimMun-620_behungry-1	Mienic		BE HUNGRY	be hungry		KimMun	Kim Mun	kimm1245	ʃ a ¹¹	1533		535	平声.气.入声.气	¹¹	Kim Mun	s a ¹’/¹
3558	BiaoMin-620_behungry-1	Mienic		BE HUNGRY	be hungry		BiaoMin	Biao Min	biao1254	ŋ ɔ ⁴²	1533		0	阳上.阳去	⁴²	Biao Min	
3559	ZaoMin-620_behungry-1	Mienic		BE HUNGRY	be hungry		ZaoMin	Zao Min	dzao1238	s j a ⁴⁴	1533		0	阴平.阳上.阴入	⁴⁴	Zao Min	
1897	EasternLuobuohe-248_bean-1	Hmongic		BEAN OR PEA	bean		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ʁ o ²⁴	2574		234	? 去	⁰/⁵ ²⁴	Luopohe	n o ᴰ/⁴
1898	WesternLuobuohe-248_bean-1	Hmongic		BEAN OR PEA	bean		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + n o ³¹	2574		234	? 平.上	⁰/² ³¹	Luopohe	n o ᴰ/⁴
1899	SouthernGuizhouChuanqiandian-248_bean-1	Hmongic		BEAN OR PEA	bean		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	t u ²¹	2574		234	?	²¹	Southern Chuanqiandian	t u ⁸/²⁴
1900	WesternXiangxi-248_bean-1	Hmongic		BEAN OR PEA	bean		WesternXiangxi	Xiangxi, West	west2430	t ei ⁴⁴	2574		0	阴上.阴入	⁴⁴	Western Xiangxi	
1901	NorthernQiandong-248_bean-1	Hmongic		BEAN OR PEA	bean		NorthernQiandong	Qiandong, North	nort2747	t ə ³¹	2574		234	阳入	³¹	Northern Qiandong	t ə ⁸/²⁴
1902	WesternBaheng-248_bean-1	Hmongic		BEAN OR PEA	bean		WesternBaheng	Baheng, West	pahn1237	t u ⁴²	2574		234	阳入	⁴²	Baheng	t ɯ ⁸/²⁴
1903	EasternBaheng-248_bean-1	Hmongic		BEAN OR PEA	bean		EasternBaheng	Baheng, East	pahn1237	tʰ u ³¹	2574		234	阳去.阳入	³¹	Baheng	t ɯ ⁸/²⁴
1904	Jiongnai-248_bean-1	Hmongic		BEAN OR PEA	bean		Jiongnai	Jiongnai	jion1236	t o ¹²	2574		234	阳入	¹²	Jiongnai	t ɔ ⁸/²⁴
1905	Mien-248_bean-1	Mienic		BEAN OR PEA	bean		Mien	Mien	iumi1238	t o p ²²	2574		234	阳入	²²	Mien	t o p ⁸/²⁴
1906	KimMun-248_bean-1	Mienic		BEAN OR PEA	bean		KimMun	Kim Mun	kimm1245	ˀt a p ⁴²	2574		234	去声.浊.入声.浊	⁴²	Kim Mun	t ɔ p ⁸/²⁴
1907	BiaoMin-248_bean-1	Mienic		BEAN OR PEA	bean		BiaoMin	Biao Min	biao1254	tʰ ə t ²¹	2574		234	阳入	²¹	Biao Min	tʰ ə n ⁸/²⁴
1908	ZaoMin-248_bean-1	Mienic		BEAN OR PEA	bean		ZaoMin	Zao Min	dzao1238	t u p ²²	2574		234	阳去.阳入	²²	Zao Min	t u p ⁸/²⁴
43	WhiteHmong-209_thebear-1			BEAR	the bear		WhiteHmong	White Hmong	hmon1333	d ai ˩/¹¹	1820		841	 ˩	˩/¹¹	White Hmong	d ai ⁷/³
1379	EasternLuobuohe-158_bear-1	Hmongic		BEAR	bear		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + q l e ³³	1820		0	? 入	⁰/² ³³	Luopohe	
1380	SouthernGuizhouChuanqiandian-158_bear-1	Hmongic		BEAR	bear		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ɬ e ⁴⁴	1820		841	?	⁴⁴	Southern Chuanqiandian	l̥ e ⁷ᵃ/³
1381	WesternXiangxi-158_bear-1	Hmongic		BEAR	bear		WesternXiangxi	Xiangxi, West	west2430	k ɯ ⁵³ + ɕ o ŋ ²²	1820		0	? ?	⁵³ ²²	Western Xiangxi	
1382	NorthernQiandong-158_bear-1	Hmongic		BEAR	bear		NorthernQiandong	Qiandong, North	nort2747	ɬ j i ⁵³	1820		841	阳平	⁵³	Northern Qiandong	ȴ̥ i ⁷/³
1383	WesternBaheng-158_bear-1	Hmongic		BEAR	bear		WesternBaheng	Baheng, West	pahn1237	ŋ e ³³ + k w a ŋ ⁴⁴	1820		0	阳平 阳去	³³ ⁴⁴	Baheng	
1384	EasternBaheng-158_bear-1	Hmongic		BEAR	bear		EasternBaheng	Baheng, East	pahn1237	ɕ u ŋ ³⁵	1820		0	阴平	³⁵	Baheng	
1385	Jiongnai-158_bear-1	Hmongic		BEAR	bear		Jiongnai	Jiongnai	jion1236	k o ¹² + k l e ⁵⁵	1820		0	阳入 阴入	¹² ⁵⁵	Jiongnai	
1386	Mien-158_bear-1	Mienic		BEAR	bear		Mien	Mien	iumi1238	tɕ e p ⁵⁵	1820		841	阴入	⁵⁵	Mien	k j e p ⁷/³
1387	KimMun-158_bear-1	Mienic		BEAR	bear		KimMun	Kim Mun	kimm1245	k j a p ⁵⁵	1820		841	去声.清.入声.清.短	⁵⁵	Kim Mun	k j aː p ⁷/³
1388	BiaoMin-158_bear-1	Mienic		BEAR	bear		BiaoMin	Biao Min	biao1254	m əu ⁴² + ȵ u ³⁵ + p a ⁴²	1820		841	阳上.阳去 阴上 阳上.阳去	⁴² ³⁵ ⁴²	Biao Min	k lʲ ɛ ⁷/³
4073	EasternLuobuohe-728_bearfruit-1	Hmongic		BEAR FRUIT	bear (fruit)		EasternLuobuohe	Luobuohe, Eastern	luop1235	p z i ²⁴	3054		118	去	²⁴	Luopohe	p z e ᶜ/³
4074	WesternLuobuohe-728_bearfruit-1	Hmongic		BEAR FRUIT	bear (fruit)		WesternLuobuohe	Luobuohe, Western	luop1235	p j e ³⁵	3054		118	入	³⁵	Luopohe	p z e ᶜ/³
4075	SouthernGuizhouChuanqiandian-728_bearfruit-1	Hmongic		BEAR FRUIT	bear (fruit)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	p ei ⁵⁵	3054		118	阳平.阳入	⁵⁵	Southern Chuanqiandian	p ei ⁵ᵃ/⁵
4076	WesternXiangxi-728_bearfruit-1	Hmongic		BEAR FRUIT	bear (fruit)		WesternXiangxi	Xiangxi, West	west2430	tɕ ɛ ³¹	3054		0	阳平	³¹	Western Xiangxi	
4077	NorthernQiandong-728_bearfruit-1	Hmongic		BEAR FRUIT	bear (fruit)		NorthernQiandong	Qiandong, North	nort2747	ts e n ⁴⁴	3054		118	阴去	⁴⁴	Northern Qiandong	ts e n ⁵
4078	WesternBaheng-728_bearfruit-1	Hmongic		BEAR FRUIT	bear (fruit)		WesternBaheng	Baheng, West	pahn1237	t j ei ⁵⁵	3054		0	阴去	⁵⁵	Baheng	
4079	EasternBaheng-728_bearfruit-1	Hmongic		BEAR FRUIT	bear (fruit)		EasternBaheng	Baheng, East	pahn1237	p j ei ⁵⁵	3054		0	阴去	⁵⁵	Baheng	
4080	Jiongnai-728_bearfruit-1	Hmongic		BEAR FRUIT	bear (fruit)		Jiongnai	Jiongnai	jion1236	p ei ³⁵	3054		0	阴去	³⁵	Jiongnai	
4081	Mien-728_bearfruit-1	Mienic		BEAR FRUIT	bear (fruit)		Mien	Mien	iumi1238	tɕ i t ⁵⁵	3054		0	阴入	⁵⁵	Mien	
4082	KimMun-728_bearfruit-1	Mienic		BEAR FRUIT	bear (fruit)		KimMun	Kim Mun	kimm1245	ʃ a ŋ ³³	3054		0	平声.浊	³³	Kim Mun	
4083	BiaoMin-728_bearfruit-1	Mienic		BEAR FRUIT	bear (fruit)		BiaoMin	Biao Min	biao1254	tɕ i t ⁵³	3054		0	阴入	⁵³	Biao Min	
56	WhiteHmong-246_thebeard-1			BEARD	the beard		WhiteHmong	White Hmong	hmon1333	h ɯ ˥˧/⁵³ + ts ɯ ˧˦/³⁴	678		0	˥˧ ˧˦	˥˧/⁵³ ˧˦/³⁴	White Hmong	
848	EasternLuobuohe-91_beardmoustachegoatee-1	Hmongic		BEARD	beard/ moustache/ goatee		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ȵ i n ²⁴	678		633	? 去	⁰/⁵ ²⁴	Luopohe	ȵ e n ᶜ/³
849	WesternLuobuohe-91_beardmoustachegoatee-1	Hmongic		BEARD	beard/ moustache/ goatee		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + q e n ³¹ + ȵ i ³⁵	678		633	? 平.上 入	⁰/² ³¹ ³⁵	Luopohe	ȵ e n ᶜ/³
850	SouthernGuizhouChuanqiandian-91_beardmoustachegoatee-1	Hmongic		BEARD	beard/ moustache/ goatee		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ȵ a ³³	678		633	?	³³	Southern Chuanqiandian	ȵ a ⁶/¹³
851	WesternXiangxi-91_beardmoustachegoatee-1	Hmongic		BEARD	beard/ moustache/ goatee		WesternXiangxi	Xiangxi, West	west2430	p a ⁴⁴ + ȵ i ⁴²	678		633	阴上.阴入 ?	⁴⁴ ⁴²	Western Xiangxi	ȵ i ⁶/¹³
852	NorthernQiandong-91_beardmoustachegoatee-1	Hmongic		BEARD	beard/ moustache/ goatee		NorthernQiandong	Qiandong, North	nort2747	q a ³³ + ɕʰ a ŋ ⁴⁴ + nʲ a ŋ ¹³	678		633	阴平 阴去 阴入	³³ ⁴⁴ ¹³	Northern Qiandong	ȵ a ŋ ⁶/¹³
853	WesternBaheng-91_beardmoustachegoatee-1	Hmongic		BEARD	beard/ moustache/ goatee		WesternBaheng	Baheng, West	pahn1237	ȵ i ⁴⁴	678		633	阳去	⁴⁴	Baheng	n ɪ̃ ⁶/¹³
854	EasternBaheng-91_beardmoustachegoatee-1	Hmongic		BEARD	beard/ moustache/ goatee		EasternBaheng	Baheng, East	pahn1237	p i ³⁵ + l a ⁵⁵	678		633	阴平 阴去	³⁵ ⁵⁵	Baheng	n ɪ̃ ⁶/¹³
855	Jiongnai-91_beardmoustachegoatee-1	Hmongic		BEARD	beard/ moustache/ goatee		Jiongnai	Jiongnai	jion1236	ŋ j i ¹¹	678		633	阳去	¹¹	Jiongnai	ȵ i ⁶/¹³
856	Mien-91_beardmoustachegoatee-1	Mienic		BEARD	beard/ moustache/ goatee		Mien	Mien	iumi1238	s j aː m ³³	678		325	阴平	³³	Mien	ɕ w a m ¹
857	KimMun-91_beardmoustachegoatee-1	Mienic		BEARD	beard/ moustache/ goatee		KimMun	Kim Mun	kimm1245	t oː m ¹¹	678		325	平声.气.入声.气	¹¹	Kim Mun	tθ ɔː m ¹’/¹
858	BiaoMin-91_beardmoustachegoatee-1	Mienic		BEARD	beard/ moustache/ goatee		BiaoMin	Biao Min	biao1254	h əu ³¹ + ts a ŋ ³⁵	678		0	阳平 阴上	³¹ ³⁵	Biao Min	
859	ZaoMin-91_beardmoustachegoatee-1	Mienic		BEARD	beard/ moustache/ goatee		ZaoMin	Zao Min	dzao1238	ts a m ⁴⁴	678		325	阴平.阳上.阴入	⁴⁴	Zao Min	ts a m ¹
274	WhiteHmong-1095_beautiful-1			BEAUTIFUL	beautiful		WhiteHmong	White Hmong	hmon1333	ʐ o ŋ ˧/³³ + ⁿk au ˥˧/⁵³	1427		0	˧ ˥˧	˧/³³ ˥˧/⁵³	White Hmong	
3414	EasternLuobuohe-600_beautiful-1	Hmongic		BEAUTIFUL	beautiful		EasternLuobuohe	Luobuohe, Eastern	luop1235	ˀj u ŋ ²⁴ + k u ³¹	1427		0	去 平	²⁴ ³¹	Luopohe	
3415	WesternLuobuohe-600_beautiful-1	Hmongic		BEAUTIFUL	beautiful		WesternLuobuohe	Luobuohe, Western	luop1235	ˀj e n ³⁵ + l ɑ ŋ ³⁵	1427		0	入 入	³⁵ ³⁵	Luopohe	
3416	SouthernGuizhouChuanqiandian-600_beautiful-1	Hmongic		BEAUTIFUL	beautiful		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʐ a ŋ ⁵⁵ + ʑ ɯ ¹³	1427		0	阳平.阳入 阴上	⁵⁵ ¹³	Southern Chuanqiandian	
3417	WesternXiangxi-600_beautiful-1	Hmongic		BEAUTIFUL	beautiful		WesternXiangxi	Xiangxi, West	west2430	ʐ u ⁵³ + ʑ ɑ ŋ ⁴²	1427		0	? ?	⁵³ ⁴²	Western Xiangxi	
3418	NorthernQiandong-600_beautiful-1	Hmongic		BEAUTIFUL	beautiful		NorthernQiandong	Qiandong, North	nort2747	ɣ u ⁴⁴ + nʲ u ⁵⁵	1427		0	阴去 ?	⁴⁴ ⁵⁵	Northern Qiandong	
3419	NorthernQiandong-600_beautiful-2	Hmongic		BEAUTIFUL	beautiful		NorthernQiandong	Qiandong, North	nort2747	s a ŋ ³³	1427		0	阴平	³³	Northern Qiandong	
3420	WesternBaheng-600_beautiful-1	Hmongic		BEAUTIFUL	beautiful		WesternBaheng	Baheng, West	pahn1237	ʔ o ³¹	1427		0	阴上	³¹	Baheng	
3421	EasternBaheng-600_beautiful-1	Hmongic		BEAUTIFUL	beautiful		EasternBaheng	Baheng, East	pahn1237	ʔ o ³¹³	1427		0	阴上	³¹³	Baheng	
3422	Jiongnai-600_beautiful-1	Hmongic		BEAUTIFUL	beautiful		Jiongnai	Jiongnai	jion1236	ç u ŋ ³⁵	1427		0	阴去	³⁵	Jiongnai	
3423	Mien-600_beautiful-1	Mienic		BEAUTIFUL	beautiful		Mien	Mien	iumi1238	dz ui ²¹	1427		0	阳去	²¹	Mien	
3424	KimMun-600_beautiful-1	Mienic		BEAUTIFUL	beautiful		KimMun	Kim Mun	kimm1245	k w ai ⁵¹	1427		0	上声.清.气	⁵¹	Kim Mun	
3425	BiaoMin-600_beautiful-1	Mienic		BEAUTIFUL	beautiful		BiaoMin	Biao Min	biao1254	t aəi/ai ⁴² + tɕ ɛ ³⁵	1427		507	阳上.阳去 阴上	⁴² ³⁵	Biao Min	ts əi ⁶/¹³
3426	ZaoMin-600_beautiful-1	Mienic		BEAUTIFUL	beautiful		ZaoMin	Zao Min	dzao1238	ʑ o ŋ ⁴² + l j au ⁴²	1427		0	阴去 阴去	⁴² ⁴²	Zao Min	
133	WhiteHmong-551_thebed-1			BED	the bed		WhiteHmong	White Hmong	hmon1333	ts a ˥˧/⁵³	1663		575	˥˧	˥˧/⁵³	White Hmong	cʰ aɯ ⁵
2326	EasternLuobuohe-367_bed-1	Hmongic		BED	bed		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + tɕʰ o ²⁴	1663		575	? 去	⁰/⁵ ²⁴	Luopohe	tɕʰ o ᶜ/³
2327	WesternLuobuohe-367_bed-1	Hmongic		BED	bed		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + tɕʰ o ³⁵	1663		575	? 入	⁰/² ³⁵	Luopohe	tɕʰ o ᶜ/³
