ID	LEXIBANK_ID	SUBGROUP	ID_IN_SOURCE	CONCEPT	CONCEPT_IN_SOURCE	CHINESE_GLOSS	DOCULECT	DOCULECT_NAME	GLOTTOCODE	TOKENS	CONCEPTICON	CONCEPTICON_ID	COGID	CLASSIFICATION	DATASET
3993	EasternLuobuohe-217_bamboo-1	Hmongic		BAMBOO	bamboo		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʔ a ⁰/² + ȵ o ³¹	1927		0	Luopohe	chenhmongmien
3994	WesternLuobuohe-217_bamboo-1	Hmongic		BAMBOO	bamboo		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ȵ̥ o ³¹	1927		0	Luopohe	chenhmongmien
3995	SouthernGuizhouChuanqiandian-217_bamboo-1	Hmongic		BAMBOO	bamboo		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʈ ə ²¹	1927		0	Southern Chuanqiandian	chenhmongmien
3996	WesternXiangxi-217_bamboo-1	Hmongic		BAMBOO	bamboo		WesternXiangxi	Xiangxi, West	west2430	q o ³⁵ + ɬ o ⁴⁴	1927		0	Western Xiangxi	chenhmongmien
3997	NorthernQiandong-217_bamboo-1	Hmongic		BAMBOO	bamboo		NorthernQiandong	Qiandong, North	nort2747	ɬʰ o ³⁵	1927		0	Northern Qiandong	chenhmongmien
3998	WesternBaheng-217_bamboo-1	Hmongic		BAMBOO	bamboo		WesternBaheng	Baheng, West	pahn1237	p o ³³	1927		0	Baheng	chenhmongmien
3999	EasternBaheng-217_bamboo-1	Hmongic		BAMBOO	bamboo		EasternBaheng	Baheng, East	pahn1237	p o ³³	1927		0	Baheng	chenhmongmien
4000	Jiongnai-217_bamboo-1	Hmongic		BAMBOO	bamboo		Jiongnai	Jiongnai	jion1236	p l i ⁴⁴	1927		0	Jiongnai	chenhmongmien
4001	Mien-217_bamboo-1	Mienic		BAMBOO	bamboo		Mien	Mien	iumi1238	ɬ au ⁵³	1927		0	Mien	chenhmongmien
4002	KimMun-217_bamboo-1	Mienic		BAMBOO	bamboo		KimMun	Kim Mun	kimm1245	l au ⁵¹	1927		0	Kim Mun	chenhmongmien
4003	BiaoMin-217_bamboo-1	Mienic		BAMBOO	bamboo		BiaoMin	Biao Min	biao1254	ɬ au ³⁵	1927		0	Biao Min	chenhmongmien
4004	ZaoMin-217_bamboo-1	Mienic		BAMBOO	bamboo		ZaoMin	Zao Min	dzao1238	l au ²⁴	1927		0	Zao Min	chenhmongmien
532	NorthernQiandongMiao-42-bambooshootorphan-1			BAMBOO SHOOT	bamboo shoot/orphan		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	z a ⁶/¹³	2494		0	Northern Qiandong	ratliffhmongmien
533	WesternXiangxiMiao-42-bambooshootorphan-1			BAMBOO SHOOT	bamboo shoot/orphan		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	m ʐ ɑ ⁶/¹³	2494		0	Western Xiangxi	ratliffhmongmien
534	CentralMashanHmong-42-bambooshootorphan-1			BAMBOO SHOOT	bamboo shoot/orphan		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	ⁿp ʐ əa ⁶/¹³	2494		0	Southern Chuanqiandian	ratliffhmongmien
535	Luopohe-42-bambooshootorphan-1			BAMBOO SHOOT	bamboo shoot/orphan		Luopohe	5 Luopohe Hmong [hml]	luop1235	ⁿp j a ᶜ/³	2494		0	Luopohe	ratliffhmongmien
536	JiongnaiBunu-42-bambooshootorphan-1			BAMBOO SHOOT	bamboo shoot/orphan		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	ⁿp j a ⁶/¹³	2494		0	Jiongnai	ratliffhmongmien
537	PaHng-42-bambooshootorphan-1			BAMBOO SHOOT	bamboo shoot/orphan		PaHng	7 Pa-Hng [pha]	pahn1237	m j e ⁶/¹³	2494		0	Baheng	ratliffhmongmien
538	luMien-42-bambooshootorphan-1			BAMBOO SHOOT	bamboo shoot/orphan		luMien	8 Iu Mien [ium]	iumi1238	b j e ⁶/¹³	2494		0	Mien	ratliffhmongmien
539	KimMun-42-bambooshootorphan-1			BAMBOO SHOOT	bamboo shoot/orphan		KimMun	9 Kim Mun [mji]	kimm1245	b j ai ⁶/¹³	2494		0	Kim Mun	chenhmongmien
540	BiaoMon-42-bambooshootorphan-1			BAMBOO SHOOT	bamboo shoot/orphan		BiaoMon	10 Biao Mon [bmt]	biao1256	b l ai ⁶/¹³	2494		0	Biao Min	ratliffhmongmien
541	DzaoMin-42-bambooshootorphan-1			BAMBOO SHOOT	bamboo shoot/orphan		DzaoMin	11 Dzao Min [bpn]	dzao1238	b ɛi ⁶/¹³	2494		0	Zao Min	ratliffhmongmien
4134	EasternLuobuohe-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ⁿb j a ²⁴	2494		0	Luopohe	chenhmongmien
4135	WesternLuobuohe-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + ⁿb a ³⁵	2494		0	Luopohe	chenhmongmien
4136	SouthernGuizhouChuanqiandian-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿp ʐ ə ¹³	2494		0	Southern Chuanqiandian	chenhmongmien
4137	WesternXiangxi-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		WesternXiangxi	Xiangxi, West	west2430	m ʐ ɑ ⁴²	2494		0	Western Xiangxi	chenhmongmien
4138	NorthernQiandong-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		NorthernQiandong	Qiandong, North	nort2747	z a ¹³	2494		0	Northern Qiandong	chenhmongmien
4139	WesternBaheng-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		WesternBaheng	Baheng, West	pahn1237	nʲ ei ⁴⁴	2494		0	Baheng	chenhmongmien
4140	EasternBaheng-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		EasternBaheng	Baheng, East	pahn1237	ⁿp j e ³¹	2494		0	Baheng	chenhmongmien
4141	Jiongnai-239_bambooshoot-1	Hmongic		BAMBOO SHOOT	bamboo shoot		Jiongnai	Jiongnai	jion1236	ⁿp j a ¹¹	2494		0	Jiongnai	chenhmongmien
4142	Mien-239_bambooshoot-1	Mienic		BAMBOO SHOOT	bamboo shoot		Mien	Mien	iumi1238	b ai ²¹	2494		0	Mien	chenhmongmien
4143	KimMun-239_bambooshoot-1	Mienic		BAMBOO SHOOT	bamboo shoot		KimMun	Kim Mun	kimm1245	b j ai ⁴²	2494		0	Kim Mun	chenhmongmien
4144	BiaoMin-239_bambooshoot-1	Mienic		BAMBOO SHOOT	bamboo shoot		BiaoMin	Biao Min	biao1254	b l ai ⁴²	2494		0	Biao Min	chenhmongmien
4145	ZaoMin-239_bambooshoot-1	Mienic		BAMBOO SHOOT	bamboo shoot		ZaoMin	Zao Min	dzao1238	b e ²²	2494		0	Zao Min	chenhmongmien
1627	luMien-452-tobark-1			BARKING	to bark		luMien	8 Iu Mien [ium]	iumi1238	tɕ u ŋ ⁵¹	1206		0	Mien	ratliffhmongmien
1628	KimMun-452-tobark-1			BARKING	to bark		KimMun	9 Kim Mun [mji]	kimm1245	ȶ u ŋ ⁵	1206		0	Kim Mun	chenhmongmien
1629	BiaoMon-452-tobark-1			BARKING	to bark		BiaoMon	10 Biao Mon [bmt]	biao1256	ɖ w ə ⁵	1206		0	Biao Min	ratliffhmongmien
6334	EasternLuobuohe-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		EasternLuobuohe	Luobuohe, Eastern	luop1235	z əu ³³	1206		0	Luopohe	chenhmongmien
6335	WesternLuobuohe-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		WesternLuobuohe	Luobuohe, Western	luop1235	ð u ³¹	1206		0	Luopohe	chenhmongmien
6336	SouthernGuizhouChuanqiandian-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	tɕ a ŋ ³²	1206		0	Southern Chuanqiandian	chenhmongmien
6337	WesternXiangxi-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		WesternXiangxi	Xiangxi, West	west2430	tɕ u ⁴²	1206		0	Western Xiangxi	chenhmongmien
6338	NorthernQiandong-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		NorthernQiandong	Qiandong, North	nort2747	ɕ i ¹³	1206		0	Northern Qiandong	chenhmongmien
6339	WesternBaheng-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		WesternBaheng	Baheng, West	pahn1237	tɕ u ³³	1206		0	Baheng	chenhmongmien
6340	EasternBaheng-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		EasternBaheng	Baheng, East	pahn1237	tɕ o ³¹	1206		0	Baheng	chenhmongmien
6341	Jiongnai-727_barkofdog-1	Hmongic		BARKING	bark (of dog)		Jiongnai	Jiongnai	jion1236	tʃ ə ŋ ⁴⁴	1206		0	Jiongnai	chenhmongmien
6342	Mien-727_barkofdog-1	Mienic		BARKING	bark (of dog)		Mien	Mien	iumi1238	h əu ²¹	1206		0	Mien	chenhmongmien
6343	KimMun-727_barkofdog-1	Mienic		BARKING	bark (of dog)		KimMun	Kim Mun	kimm1245	tʃ uː ŋ ⁵⁵	1206		0	Kim Mun	chenhmongmien
6344	BiaoMin-727_barkofdog-1	Mienic		BARKING	bark (of dog)		BiaoMin	Biao Min	biao1254	d ɥ ə ²⁴	1206		0	Biao Min	chenhmongmien
6345	ZaoMin-727_barkofdog-1	Mienic		BARKING	bark (of dog)		ZaoMin	Zao Min	dzao1238	b o ŋ ⁴²	1206		0	Zao Min	chenhmongmien
1358	WesternXiangxiMiao-44-barngranary-1			BARN OR SHED	barn/granary		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	ʐ e ⁴	3025		0	Western Xiangxi	ratliffhmongmien
1359	CentralMashanHmong-44-barngranary-1			BARN OR SHED	barn/granary		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	ʐ o ŋ ⁴	3025		0	Southern Chuanqiandian	ratliffhmongmien
1360	Luopohe-44-barngranary-1			BARN OR SHED	barn/granary		Luopohe	5 Luopohe Hmong [hml]	luop1235	wj/ɥ a ŋ ᴮ/²	3025		0	Luopohe	ratliffhmongmien
1361	luMien-44-barngranary-1			BARN OR SHED	barn/granary		luMien	8 Iu Mien [ium]	iumi1238	g a m ⁴	3025		0	Mien	ratliffhmongmien
1362	KimMun-44-barngranary-1			BARN OR SHED	barn/granary		KimMun	9 Kim Mun [mji]	kimm1245	g j a m ⁴	3025		0	Kim Mun	chenhmongmien
1363	BiaoMon-44-barngranary-1			BARN OR SHED	barn/granary		BiaoMon	10 Biao Mon [bmt]	biao1256	l a n ⁴	3025		0	Biao Min	ratliffhmongmien
1364	DzaoMin-44-barngranary-1			BARN OR SHED	barn/granary		DzaoMin	11 Dzao Min [bpn]	dzao1238	dz u m ⁴	3025		0	Zao Min	ratliffhmongmien
4445	EasternLuobuohe-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		EasternLuobuohe	Luobuohe, Eastern	luop1235	ⁿg a ³¹ + ʑ u ⁵⁵	3025		0	Luopohe	chenhmongmien
4446	WesternLuobuohe-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		WesternLuobuohe	Luobuohe, Western	luop1235	ⁿg ɑ ³¹ + ʑ u ⁵⁵	3025		0	Luopohe	chenhmongmien
4447	SouthernGuizhouChuanqiandian-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk a ⁵³ + ŋ u ⁵³	3025		0	Southern Chuanqiandian	chenhmongmien
4448	WesternXiangxi-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		WesternXiangxi	Xiangxi, West	west2430	ʈ o ŋ ³¹ + ʑ u ²²	3025		0	Western Xiangxi	chenhmongmien
4449	NorthernQiandong-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		NorthernQiandong	Qiandong, North	nort2747	ŋ ə ⁵⁵ + nʲ i n ⁵⁵	3025		0	Northern Qiandong	chenhmongmien
4450	NorthernQiandong-320_cowshed-2	Hmongic		BARN OR SHED	cowshed		NorthernQiandong	Qiandong, North	nort2747	l j o ³⁵	3025		0	Northern Qiandong	chenhmongmien
4451	WesternBaheng-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		WesternBaheng	Baheng, West	pahn1237	tɕ o ŋ ³³ + ŋ̩ */ə ŋ ³³	3025		0	Baheng	chenhmongmien
4452	EasternBaheng-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		EasternBaheng	Baheng, East	pahn1237	t j a ŋ ³³ + ŋ̩ */ə ŋ ³³	3025		0	Baheng	chenhmongmien
4453	Jiongnai-320_cowshed-1	Hmongic		BARN OR SHED	cowshed		Jiongnai	Jiongnai	jion1236	ŋ j o ³³ + l o ³³	3025		0	Jiongnai	chenhmongmien
4454	Mien-320_cowshed-1	Mienic		BARN OR SHED	cowshed		Mien	Mien	iumi1238	ŋ u ŋ ³¹ + l aː n ³¹	3025		0	Mien	chenhmongmien
4455	KimMun-320_cowshed-1	Mienic		BARN OR SHED	cowshed		KimMun	Kim Mun	kimm1245	ŋ oː ŋ ³³ + g j aː n ³³	3025		0	Kim Mun	chenhmongmien
4456	BiaoMin-320_cowshed-1	Mienic		BARN OR SHED	cowshed		BiaoMin	Biao Min	biao1254	g l a n ³¹	3025		0	Biao Min	chenhmongmien
4457	ZaoMin-320_cowshed-1	Mienic		BARN OR SHED	cowshed		ZaoMin	Zao Min	dzao1238	ŋ̩ */ə ŋ ⁵³ + ʑ u ⁵³	3025		0	Zao Min	chenhmongmien
1031	luMien-453-tobe-1			BE	to be		luMien	8 Iu Mien [ium]	iumi1238	tɕ ei ⁴	1579		0	Mien	ratliffhmongmien
1032	KimMun-453-tobe-1			BE	to be		KimMun	9 Kim Mun [mji]	kimm1245	ȶ ei ⁴	1579		0	Kim Mun	chenhmongmien
1033	BiaoMon-453-tobe-1			BE	to be		BiaoMon	10 Biao Mon [bmt]	biao1256	ȶ əi ⁴	1579		0	Biao Min	ratliffhmongmien
1034	DzaoMin-453-tobe-1			BE	to be		DzaoMin	11 Dzao Min [bpn]	dzao1238	s ɛi ⁴	1579		0	Zao Min	ratliffhmongmien
1850	CentralMashanHmong-453-tobe-1			BE	to be		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	ʑ o ŋ ⁶/¹³	1579		0	Southern Chuanqiandian	ratliffhmongmien
1851	Luopohe-453-tobe-1			BE	to be		Luopohe	5 Luopohe Hmong [hml]	luop1235	ʑ o ŋ ᶜ/³	1579		0	Luopohe	ratliffhmongmien
1852	PaHng-453-tobe-1			BE	to be		PaHng	7 Pa-Hng [pha]	pahn1237	ȵ ɯ ⁶/¹³	1579		0	Baheng	ratliffhmongmien
6840	EasternLuobuohe-798_becopula-1	Hmongic		BE	be (copula)		EasternLuobuohe	Luobuohe, Eastern	luop1235	ʑ u ŋ ²⁴	1579		0	Luopohe	chenhmongmien
6841	WesternLuobuohe-798_becopula-1	Hmongic		BE	be (copula)		WesternLuobuohe	Luobuohe, Western	luop1235	ʑ o ŋ ³⁵	1579		0	Luopohe	chenhmongmien
6842	SouthernGuizhouChuanqiandian-798_becopula-1	Hmongic		BE	be (copula)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ʑ o ŋ ¹³	1579		0	Southern Chuanqiandian	chenhmongmien
6843	WesternXiangxi-798_becopula-1	Hmongic		BE	be (copula)		WesternXiangxi	Xiangxi, West	west2430	ȵ i ⁴²	1579		0	Western Xiangxi	chenhmongmien
6844	NorthernQiandong-798_becopula-1	Hmongic		BE	be (copula)		NorthernQiandong	Qiandong, North	nort2747	t j i ¹³	1579		0	Northern Qiandong	chenhmongmien
6845	WesternBaheng-798_becopula-1	Hmongic		BE	be (copula)		WesternBaheng	Baheng, West	pahn1237	s ei ⁴²	1579		0	Baheng	chenhmongmien
6846	EasternBaheng-798_becopula-1	Hmongic		BE	be (copula)		EasternBaheng	Baheng, East	pahn1237	ɕ i ⁵³	1579		0	Baheng	chenhmongmien
6847	Jiongnai-798_becopula-1	Hmongic		BE	be (copula)		Jiongnai	Jiongnai	jion1236	ʃ ei ¹¹	1579		0	Jiongnai	chenhmongmien
6848	Mien-798_becopula-1	Mienic		BE	be (copula)		Mien	Mien	iumi1238	ts ei ²³¹	1579		0	Mien	chenhmongmien
6849	KimMun-798_becopula-1	Mienic		BE	be (copula)		KimMun	Kim Mun	kimm1245	tʃ ei ³¹	1579		0	Kim Mun	chenhmongmien
6850	BiaoMin-798_becopula-1	Mienic		BE	be (copula)		BiaoMin	Biao Min	biao1254	t j əi ⁴²	1579		0	Biao Min	chenhmongmien
6851	ZaoMin-798_becopula-1	Mienic		BE	be (copula)		ZaoMin	Zao Min	dzao1238	s ei ⁴⁴	1579		0	Zao Min	chenhmongmien
1682	CentralMashanHmong-22-alive-1			BE ALIVE	alive		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	tɕ ei n ²	1422		0	Southern Chuanqiandian	ratliffhmongmien
1683	Luopohe-22-alive-1			BE ALIVE	alive		Luopohe	5 Luopohe Hmong [hml]	luop1235	ʑ i ᴬ/¹	1422		0	Luopohe	ratliffhmongmien
5590	EasternLuobuohe-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		EasternLuobuohe	Luobuohe, Eastern	luop1235	t ə ⁰/² + ʑ e ³¹	1422		0	Luopohe	chenhmongmien
5591	WesternLuobuohe-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		WesternLuobuohe	Luobuohe, Western	luop1235	t ə ⁰/² + ʑ e ³¹	1422		0	Luopohe	chenhmongmien
5592	SouthernGuizhouChuanqiandian-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	tɕ e n ⁵³	1422		0	Southern Chuanqiandian	chenhmongmien
5593	WesternXiangxi-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		WesternXiangxi	Xiangxi, West	west2430	ȵ u ²²	1422		0	Western Xiangxi	chenhmongmien
5594	NorthernQiandong-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		NorthernQiandong	Qiandong, North	nort2747	ɣ ə ¹³	1422		0	Northern Qiandong	chenhmongmien
5595	WesternBaheng-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		WesternBaheng	Baheng, West	pahn1237	h a ³⁵ + nʲ e ³³	1422		0	Baheng	chenhmongmien
5596	EasternBaheng-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		EasternBaheng	Baheng, East	pahn1237	h o ³⁵	1422		0	Baheng	chenhmongmien
5597	Jiongnai-580_aliveliving-1	Hmongic		BE ALIVE	alive (living)		Jiongnai	Jiongnai	jion1236	h e ⁵³	1422		0	Jiongnai	chenhmongmien
5598	Mien-580_aliveliving-1	Mienic		BE ALIVE	alive (living)		Mien	Mien	iumi1238	n a ŋ ³¹	1422		0	Mien	chenhmongmien
5599	KimMun-580_aliveliving-1	Mienic		BE ALIVE	alive (living)		KimMun	Kim Mun	kimm1245	ʃ a ŋ ⁵⁵	1422		0	Kim Mun	chenhmongmien
5600	BiaoMin-580_aliveliving-1	Mienic		BE ALIVE	alive (living)		BiaoMin	Biao Min	biao1254	x u/w ə ²¹	1422		0	Biao Min	chenhmongmien
5601	ZaoMin-580_aliveliving-1	Mienic		BE ALIVE	alive (living)		ZaoMin	Zao Min	dzao1238	s a ŋ ²²	1422		0	Zao Min	chenhmongmien
1517	WesternXiangxiMiao-227-hungry-1			BE HUNGRY	hungry		WesternXiangxiMiao	2 Western Xiangxi Miao [mmr]	west2430	ɕ i ¹	1533		0	Western Xiangxi	ratliffhmongmien
1518	CentralMashanHmong-227-hungry-1			BE HUNGRY	hungry		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	s e ¹ᵇ/¹	1533		0	Southern Chuanqiandian	ratliffhmongmien
1519	Luopohe-227-hungry-1			BE HUNGRY	hungry		Luopohe	5 Luopohe Hmong [hml]	luop1235	tsʰ e ᴬ/¹	1533		0	Luopohe	ratliffhmongmien
1520	PaHng-227-hungry-1			BE HUNGRY	hungry		PaHng	7 Pa-Hng [pha]	pahn1237	s a ¹	1533		0	Baheng	ratliffhmongmien
1521	luMien-227-hungry-1			BE HUNGRY	hungry		luMien	8 Iu Mien [ium]	iumi1238	ɕ a ¹	1533		0	Mien	ratliffhmongmien
1522	KimMun-227-hungry-1			BE HUNGRY	hungry		KimMun	9 Kim Mun [mji]	kimm1245	s a ¹’/¹	1533		0	Kim Mun	chenhmongmien
5821	EasternLuobuohe-620_behungry-1	Hmongic		BE HUNGRY	be hungry		EasternLuobuohe	Luobuohe, Eastern	luop1235	tsʰ e ³¹	1533		0	Luopohe	chenhmongmien
5822	WesternLuobuohe-620_behungry-1	Hmongic		BE HUNGRY	be hungry		WesternLuobuohe	Luobuohe, Western	luop1235	tsʰ e ³¹	1533		0	Luopohe	chenhmongmien
5823	SouthernGuizhouChuanqiandian-620_behungry-1	Hmongic		BE HUNGRY	be hungry		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	ⁿk ɪ ¹³ + ɳ ɔ ³⁵	1533		0	Southern Chuanqiandian	chenhmongmien
5824	WesternXiangxi-620_behungry-1	Hmongic		BE HUNGRY	be hungry		WesternXiangxi	Xiangxi, West	west2430	ɕ i ³⁵	1533		0	Western Xiangxi	chenhmongmien
5825	NorthernQiandong-620_behungry-1	Hmongic		BE HUNGRY	be hungry		NorthernQiandong	Qiandong, North	nort2747	ɕ i ⁴⁴ + ɕ u ¹³	1533		0	Northern Qiandong	chenhmongmien
5826	WesternBaheng-620_behungry-1	Hmongic		BE HUNGRY	be hungry		WesternBaheng	Baheng, West	pahn1237	ŋ o ⁴²	1533		0	Baheng	chenhmongmien
5827	EasternBaheng-620_behungry-1	Hmongic		BE HUNGRY	be hungry		EasternBaheng	Baheng, East	pahn1237	ɕ ei ³⁵	1533		0	Baheng	chenhmongmien
5828	Jiongnai-620_behungry-1	Hmongic		BE HUNGRY	be hungry		Jiongnai	Jiongnai	jion1236	tʃʰ u ⁵⁵ + ʍ a ⁵⁵	1533		0	Jiongnai	chenhmongmien
5829	Mien-620_behungry-1	Mienic		BE HUNGRY	be hungry		Mien	Mien	iumi1238	ŋ o ²¹	1533		0	Mien	chenhmongmien
5830	KimMun-620_behungry-1	Mienic		BE HUNGRY	be hungry		KimMun	Kim Mun	kimm1245	ʃ a ¹¹	1533		0	Kim Mun	chenhmongmien
5831	BiaoMin-620_behungry-1	Mienic		BE HUNGRY	be hungry		BiaoMin	Biao Min	biao1254	ŋ ɔ ⁴²	1533		0	Biao Min	chenhmongmien
5832	ZaoMin-620_behungry-1	Mienic		BE HUNGRY	be hungry		ZaoMin	Zao Min	dzao1238	s j a ⁴⁴	1533		0	Zao Min	chenhmongmien
727	NorthernQiandongMiao-46-bean-1			BEAN OR PEA	bean		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	t ə ⁸/²⁴	2574		0	Northern Qiandong	ratliffhmongmien
728	CentralMashanHmong-46-bean-1			BEAN OR PEA	bean		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	t u ⁸/²⁴	2574		0	Southern Chuanqiandian	ratliffhmongmien
729	Luopohe-46-bean-1			BEAN OR PEA	bean		Luopohe	5 Luopohe Hmong [hml]	luop1235	n o ᴰ/⁴	2574		0	Luopohe	ratliffhmongmien
730	JiongnaiBunu-46-bean-1			BEAN OR PEA	bean		JiongnaiBunu	6 Jiongnai Bunu [pnu]	jion1236	t ɔ ⁸/²⁴	2574		0	Jiongnai	ratliffhmongmien
731	PaHng-46-bean-1			BEAN OR PEA	bean		PaHng	7 Pa-Hng [pha]	pahn1237	t ɯ ⁸/²⁴	2574		0	Baheng	ratliffhmongmien
732	luMien-46-bean-1			BEAN OR PEA	bean		luMien	8 Iu Mien [ium]	iumi1238	t o p ⁸/²⁴	2574		0	Mien	ratliffhmongmien
733	KimMun-46-bean-1			BEAN OR PEA	bean		KimMun	9 Kim Mun [mji]	kimm1245	t ɔ p ⁸/²⁴	2574		0	Kim Mun	chenhmongmien
734	BiaoMon-46-bean-1			BEAN OR PEA	bean		BiaoMon	10 Biao Mon [bmt]	biao1256	tʰ ə n ⁸/²⁴	2574		0	Biao Min	ratliffhmongmien
735	DzaoMin-46-bean-1			BEAN OR PEA	bean		DzaoMin	11 Dzao Min [bpn]	dzao1238	t u p ⁸/²⁴	2574		0	Zao Min	ratliffhmongmien
4170	EasternLuobuohe-248_bean-1	Hmongic		BEAN OR PEA	bean		EasternLuobuohe	Luobuohe, Eastern	luop1235	q o ⁰/⁵ + ʁ o ²⁴	2574		0	Luopohe	chenhmongmien
4171	WesternLuobuohe-248_bean-1	Hmongic		BEAN OR PEA	bean		WesternLuobuohe	Luobuohe, Western	luop1235	ʔ ə ⁰/² + n o ³¹	2574		0	Luopohe	chenhmongmien
4172	SouthernGuizhouChuanqiandian-248_bean-1	Hmongic		BEAN OR PEA	bean		SouthernGuizhouChuanqiandian	Chuanqiandian, Southern Guizhou	cent1394	t u ²¹	2574		0	Southern Chuanqiandian	chenhmongmien
4173	WesternXiangxi-248_bean-1	Hmongic		BEAN OR PEA	bean		WesternXiangxi	Xiangxi, West	west2430	t ei ⁴⁴	2574		0	Western Xiangxi	chenhmongmien
4174	NorthernQiandong-248_bean-1	Hmongic		BEAN OR PEA	bean		NorthernQiandong	Qiandong, North	nort2747	t ə ³¹	2574		0	Northern Qiandong	chenhmongmien
4175	WesternBaheng-248_bean-1	Hmongic		BEAN OR PEA	bean		WesternBaheng	Baheng, West	pahn1237	t u ⁴²	2574		0	Baheng	chenhmongmien
4176	EasternBaheng-248_bean-1	Hmongic		BEAN OR PEA	bean		EasternBaheng	Baheng, East	pahn1237	tʰ u ³¹	2574		0	Baheng	chenhmongmien
4177	Jiongnai-248_bean-1	Hmongic		BEAN OR PEA	bean		Jiongnai	Jiongnai	jion1236	t o ¹²	2574		0	Jiongnai	chenhmongmien
4178	Mien-248_bean-1	Mienic		BEAN OR PEA	bean		Mien	Mien	iumi1238	t o p ²²	2574		0	Mien	chenhmongmien
4179	KimMun-248_bean-1	Mienic		BEAN OR PEA	bean		KimMun	Kim Mun	kimm1245	ˀt a p ⁴²	2574		0	Kim Mun	chenhmongmien
4180	BiaoMin-248_bean-1	Mienic		BEAN OR PEA	bean		BiaoMin	Biao Min	biao1254	tʰ ə t ²¹	2574		0	Biao Min	chenhmongmien
4181	ZaoMin-248_bean-1	Mienic		BEAN OR PEA	bean		ZaoMin	Zao Min	dzao1238	t u p ²²	2574		0	Zao Min	chenhmongmien
2452	NorthernQiandongMiao-48-bear-1			BEAR	bear		NorthernQiandongMiao	1 Northern Qiandong Miao [hea]	nort2747	ȴ̥ i ⁷/³	1820		0	Northern Qiandong	ratliffhmongmien
2453	CentralMashanHmong-48-bear-1			BEAR	bear		CentralMashanHmong	4 Central Mashan Hmong [hmm]	cent1394	l̥ e ⁷ᵃ/³	1820		0	Southern Chuanqiandian	ratliffhmongmien
2454	luMien-48-bear-1			BEAR	bear		luMien	8 Iu Mien [ium]	iumi1238	k j e p ⁷/³	1820		0	Mien	ratliffhmongmien
